#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 13:55:46.349
#Sample rate: 19550.3Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: DC
#Offset: 500 mV

Time (s),Channel 1 (V),Channel 2 (V)
0.02257553325319694,4.529552921045839,-0.4380468530446131
0.02262668325319694,4.614671597132484,-0.4380468530446131
0.02267783325319694,4.703491085222896,-0.4380468530446131
0.02272898325319694,4.792310573313308,-0.4380468530446131
0.02278013325319694,4.88113006140372,-0.4342806137599444
0.02283128325319694,4.969949549494133,-0.4380468530446131
0.02288243325319694,5.062469849588312,-0.4342806137599444
0.02293358325319694,5.147588525674957,-0.4380468530446131
0.02298473325319694,5.236408013765368,-0.4380468530446131
0.02303588325319694,5.325227501855781,-0.4380468530446131
0.02308703325319694,5.414046989946192,-0.4380468530446131
0.02313818325319694,5.502866478036605,-0.4380468530446131
0.02318933325319694,5.591685966127017,-0.4380468530446131
0.02324048325319694,5.680505454217428,-0.4380468530446131
0.02329163325319694,5.765624130304073,-0.4380468530446131
0.02334278325319694,5.854443618394486,-0.4380468530446131
0.02339393325319694,5.943263106484897,-0.4380468530446131
0.02344508325319694,6.03208259457531,-0.4380468530446131
0.02349623325319694,6.120902082665721,-0.4380468530446131
0.02354738325319694,6.209721570756134,-0.4380468530446131
0.02359853325319694,6.298541058846546,-0.4380468530446131
0.02364968325319694,6.38365973493319,-0.4418130923292818
0.02370083325319694,6.472479223023603,-0.4380468530446131
0.02375198325319694,6.557597899110248,-0.4418130923292818
0.02380313325319694,6.64641738720066,-0.4418130923292818
0.02385428325319694,6.735236875291072,-0.4418130923292818
0.02390543325319694,6.824056363381484,-0.4418130923292818
0.02395658325319694,6.912875851471895,-0.4418130923292818
0.02400773325319694,6.99799452755854,-0.4380468530446131
0.02405888325319694,7.083113203645185,-0.4418130923292818
0.02411003325319694,7.175633503739364,-0.4418130923292818
0.02416118325319694,7.257051367822243,-0.4418130923292818
0.02421233325319694,7.345870855912654,-0.4418130923292818
0.02426348325319694,7.434690344003067,-0.4418130923292818
0.02431463325319694,7.519809020089712,-0.4418130923292818
0.02436578325319694,7.608628508180123,-0.4418130923292818
0.02441693325319694,7.697447996270536,-0.4418130923292818
0.02446808325319694,7.782566672357181,-0.4418130923292818
0.02451923325319694,7.871386160447592,-0.4418130923292818
0.02457038325319694,7.960205648538005,-0.4418130923292818
0.02462153325319694,8.04532432462465,-0.4418130923292818
0.02467268325319694,8.134143812715061,-0.4418130923292818
0.02472383325319694,8.219262488801705,-0.4418130923292818
0.02477498325319694,8.304381164888351,-0.4418130923292818
0.02482613325319694,8.393200652978763,-0.4418130923292818
0.02487728325319694,8.478319329065409,-0.4418130923292818
0.02492843325319694,8.56713881715582,-0.4418130923292818
0.02497958325319694,8.655958305246232,-0.4418130923292818
0.02503073325319694,8.741076981332878,-0.4418130923292818
0.02508188325319693,8.829896469423289,-0.4418130923292818
0.02513303325319693,8.822494845415754,-0.4418130923292818
0.02518418325319693,8.722572921314041,-0.4418130923292818
0.02523533325319693,8.626351809216095,-0.4380468530446131
0.02528648325319693,8.530130697118192,-0.4418130923292801
0.02533763325319693,8.437610397024011,-0.4380468530446148
0.02538878325319693,8.337688472922302,-0.4380468530446131
0.02543993325319693,8.245168172828119,-0.4380468530446131
0.02549108325319693,8.148947060730174,-0.4380468530446131
0.02554223325319693,8.052725948632228,-0.4380468530446131
0.02559338325319693,7.956504836534281,-0.4342806137599461
0.02564453325319693,7.8639845364401,-0.4342806137599444
0.02569568325319693,7.76406261233839,-0.4342806137599444
0.02574683325319693,7.671542312244207,-0.4342806137599444
0.02579798325319693,7.575321200146262,-0.4342806137599444
0.02584913325319693,7.479100088048316,-0.4342806137599444
0.02590028325319696,7.38657978795405,-0.4305143744752757
0.02595143325319696,7.290358675856103,-0.4305143744752757
0.02600258325319696,7.194137563758157,-0.4305143744752757
0.02605373325319696,7.097916451660212,-0.4305143744752757
0.02610488325319696,7.005396151566031,-0.430514374475274
0.02615603325319696,6.909175039468087,-0.4267481351906087
0.02620718325319696,6.816654739373906,-0.430514374475274
0.02625833325319696,6.720433627275959,-0.426748135190607
0.02630948325319696,6.624212515178013,-0.426748135190607
0.02636063325319696,6.527991403080068,-0.426748135190607
0.02641178325319696,6.435471102985887,-0.4267481351906053
0.02646293325319696,6.339249990887943,-0.4229818959059383
0.02651408325319696,6.246729690793805,-0.4229818959059383
0.02656523325319696,6.150508578695859,-0.4229818959059383
0.02661638325319696,6.057988278601679,-0.4229818959059383
0.02666753325319696,5.961767166503734,-0.4229818959059383
0.02671868325319696,5.869246866409554,-0.4192156566212696
0.02676983325319696,5.773025754311607,-0.4229818959059383
0.02682098325319696,5.676804642213662,-0.4192156566212696
0.02687213325319696,5.587985154123249,-0.4192156566212696
0.02692328325319696,5.495464854029071,-0.4192156566212696
0.02697443325319696,5.399243741931124,-0.4154494173366009
0.02702558325319696,5.303022629833177,-0.4154494173366009
