#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 13:17:13.540
#Sample rate: 29256.9Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 40 Hz
#Period: 25 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.1435559848569573,-8.678080697922238e-05,-1.477528895613174
-0.1435218048569573,0.0002498030410915952,-1.454931459905162
-0.1434876248569573,0.0002498030410915952,-1.43233402419716
-0.1434534448569573,0.0002498030410915952,-1.409736588489124
-0.1434192648569573,0.0002498030410915952,-1.379606674211788
-0.1433850848569573,0.0002498030410915952,-1.357009238503776
-0.1433509048569573,0.0002498030410915952,-1.334411802795764
-0.1433167248569573,0.0002498030410915952,-1.311814367087762
-0.1432825448569573,0.0002498030410915952,-1.28545069209506
-0.1432483648569573,0.0002498030410915952,-1.262853256387046
-0.1432141848569573,0.0002498030410915952,-1.236489581394377
-0.1431800048569573,0.0002498030410915952,-1.217658384971034
-0.1431458248569573,0.0002498030410915952,-1.195060949263022
-0.1431116448569573,0.0002498030410915952,-1.17246351355502
-0.1430774648569573,0.0002498030410915952,-1.146099838562318
-0.1430432848569573,0.0002498030410915952,-1.123502402854316
-0.1430091048569573,0.0002498030410915952,-1.100904967146304
-0.1429749248569573,0.0002498030410915952,-1.074541292153623
-0.1429407448569573,0.0002498030410915952,-1.051943856445621
-0.1429065648569573,0.0005863868891622598,-1.02558018145292
-0.1428723848569573,0.0002498030410915952,-1.002982745744918
-0.1428382048569573,0.0002498030410915952,-0.9766190707522371
-0.1428040248569573,0.0005863868891624129,-0.954021635044225
-0.1427698448569573,0.0005863868891624129,-0.9314241993362231
-0.1427356648569573,0.0005863868891624129,-0.9088267636281886
-0.1427014848569573,0.0005863868891624129,-0.8824630886355197
-0.1426673048569573,0.0005863868891624129,-0.8560994136428387
-0.1426331248569573,0.0005863868891624129,-0.8372682172194953
-0.1425989448569573,0.0005863868891624129,-0.8109045422268264
-0.1425647648569573,0.0005863868891624129,-0.7845408672341454
-0.1425305848569573,0.0005863868891624129,-0.7619434315261093
