#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 12:18:07.270
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.01130113687042826,-4.358701948384729
-0.01128550687042826,-4.373766905523404
-0.01126987687042826,-4.377533144808073
-0.01125424687042826,-4.392598101946747
-0.01123861687042826,-4.396364341231416
-0.01122298687042826,-4.41519553765476
-0.01120735687042826,-4.41519553765476
-0.01119172687042826,-4.426494255508765
-0.01117609687042826,-4.437792973362772
-0.01116046687042826,-4.445325451932109
-0.01114483687042826,-4.460390409070784
-0.01112920687042826,-4.464156648355453
-0.01111357687042826,-4.482987844778796
-0.01109794687042826,-4.486754084063465
-0.01108231687042826,-4.50181904120214
-0.01106668687042826,-4.505585280486808
-0.01105105687042826,-4.516883998340814
-0.01103542687042826,-4.524416476910152
-0.01101979687042826,-4.535715194764158
-0.01100416687042826,-4.547013912618164
-0.01098853687042826,-4.554546391187501
-0.01097290687042826,-4.569611348326176
-0.01095727687042826,-4.569611348326176
-0.01094164687042826,-4.592208784034188
-0.01092601687042826,-4.595975023318857
-0.01091038687042826,-4.611039980457532
-0.01089475687042826,-4.611039980457532
-0.01087912687042826,-4.626104937596207
-0.01086349687042826,-4.633637416165544
-0.01084786687042826,-4.644936134019551
-0.01083223687042826,-4.656234851873556
-0.01081660687042826,-4.660001091158225
-0.01080097687042826,-4.678832287581568
-0.01078534687042826,-4.682598526866237
-0.01076971687042826,-4.697663484004912
-0.01075408687042826,-4.697663484004912
-0.01073845687042826,-4.712728441143587
-0.01072282687042826,-4.724027158997592
-0.01070719687042826,-4.739092116136268
-0.01069156687042826,-4.746624594705605
-0.01067593687042826,-4.750390833990274
-0.01066030687042826,-4.765455791128948
-0.01064467687042826,-4.769222030413617
-0.01062904687042826,-4.78805322683696
-0.01061341687042826,-4.78805322683696
-0.01059778687042826,-4.806884423260304
-0.01058215687042826,-4.803118183975635
-0.01056652687042826,-4.825715619683648
-0.01055089687042826,-4.833248098252986
-0.01053526687042826,-4.844546816106991
-0.01051963687042826,-4.852079294676328
-0.01050400687042826,-4.859611773245666
-0.01048837687042826,-4.874676730384341
-0.01047274687042826,-4.87844296966901
-0.01045711687042826,-4.897274166092353
-0.01044148687042826,-4.897274166092353
-0.01042585687042826,-4.912339123231027
-0.01041022687042826,-4.916105362515697
-0.01039459687042826,-4.927404080369703
-0.01037896687042826,-4.938702798223709
-0.01036333687042826,-4.950001516077715
-0.01034770687042826,-4.961300233931721
-0.01033207687042826,-4.961300233931721
-0.01031644687042826,-4.976365191070395
-0.01030081687042826,-4.983897669639733
-0.01028518687042826,-4.998962626778408
-0.01026955687042826,-5.002728866063077
-0.01025392687042826,-5.014027583917082
-0.01023829687042826,-5.025326301771089
-0.01022266687042826,-5.032858780340426
-0.01020703687042826,-5.044157498194433
-0.01019140687042826,-5.05168997676377
-0.01017577687042826,-5.066754933902445
-0.01016014687042826,-5.066754933902445
-0.01014451687042826,-5.085586130325788
-0.01012888687042826,-5.089352369610457
-0.01011325687042826,-5.1081835660338
-0.01009762687042826,-5.111949805318469
-0.01008199687042826,-5.119482283887806
-0.01006636687042826,-5.134547241026481
-0.01005073687042826,-5.142079719595818
-0.01003510687042826,-5.153378437449825
-0.01001947687042826,-5.157144676734493
-0.01000384687042826,-5.172209633873168
-0.009988216870428257,-5.175975873157837
-0.009972586870428258,-5.191040830296512
-0.009956956870428257,-5.198573308865849
-0.009941326870428258,-5.213638266004524
-0.009925696870428257,-5.217404505289193
-0.009910066870428258,-5.228703223143198
-0.009894436870428257,-5.243768180281873
-0.009878806870428258,-5.243768180281873
-0.009863176870428257,-5.258833137420548
-0.009847546870428258,-5.266365615989885
-0.009831916870428257,-5.28143057312856
-0.009816286870428258,-5.277664333843892
-0.009800656870428257,-5.307794248121241
-0.009785026870428258,-5.304028008836573
-0.009769396870428257,-5.326625444544585
-0.009753766870428258,-5.322859205259916
-0.009738136870428257,-5.345456640967928
-0.009722506870428258,-5.34169040168326
-0.009706876870428257,-5.356755358821935
-0.009691246870428258,-5.36805407667594
-0.009675616870428257,-5.375586555245278
-0.009659986870428258,-5.386885273099284
-0.009644356870428257,-5.390651512383952
-0.009628726870428258,-5.409482708807296
-0.009613096870428257,-5.409482708807296
-0.009597466870428258,-5.42831390523064
-0.009581836870428257,-5.42831390523064
-0.009566206870428258,-5.443378862369315
-0.009550576870428257,-5.450911340938652
-0.009534946870428258,-5.458443819507989
-0.009519316870428257,-5.473508776646664
-0.009503686870428258,-5.48480749450067
-0.009488056870428257,-5.492339973070007
-0.009472426870428258,-5.499872451639345
-0.009456796870428257,-5.511171169493351
-0.009441166870428258,-5.51493740877802
-0.009425536870428257,-5.526236126632026
-0.009409906870428258,-5.5413010837707
-0.009394276870428257,-5.548833562340038
-0.009378646870428258,-5.560132280194044
-0.009363016870428257,-5.57143099804805
-0.009347386870428256,-5.575197237332719
-0.009331756870428257,-5.586495955186725
-0.009316126870428256,-5.597794673040731
-0.009300496870428257,-5.609093390894738
-0.009284866870428257,-5.616625869464075
-0.009269236870428257,-5.63169082660275
-0.009253606870428257,-5.63169082660275
-0.009237976870428257,-5.642989544456755
-0.009222346870428257,-5.650522023026093
-0.009206716870428257,-5.665586980164767
-0.009191086870428257,-5.669353219449436
-0.009175456870428257,-5.684418176588111
-0.009159826870428257,-5.691950655157449
-0.009144196870428258,-5.703249373011455
-0.009128566870428257,-5.714548090865461
-0.009112936870428258,-5.722080569434798
-0.009097306870428257,-5.737145526573473
-0.009081676870428258,-5.740911765858142
-0.009066046870428257,-5.752210483712147
-0.009050416870428258,-5.752210483712147
-0.009034786870428257,-5.778574158704829
-0.009019156870428258,-5.77480791942016
-0.009003526870428257,-5.793639115843503
-0.008987896870428258,-5.797405355128173
-0.008972266870428257,-5.808704072982178
-0.008956636870428258,-5.827535269405522
-0.008941006870428257,-5.827535269405522
-0.008925376870428258,-5.846366465828865
-0.008909746870428257,-5.842600226544197
-0.008894116870428258,-5.865197662252209
-0.008878486870428257,-5.86143142296754
-0.008862856870428258,-5.884028858675553
-0.008847226870428257,-5.880262619390884
-0.008831596870428258,-5.895327576529558
-0.008815966870428257,-5.902860055098896
-0.008800336870428258,-5.914158772952902
-0.008784706870428257,-5.925457490806908
-0.008769076870428258,-5.932989969376245
-0.008753446870428257,-5.94805492651492
-0.008737816870428258,-5.951821165799589
-0.008722186870428257,-5.966886122938264
-0.008706556870428258,-5.970652362222932
-0.008690926870428257,-5.985717319361608
-0.008675296870428258,-5.985717319361608
-0.008659666870428257,-6.000782276500282
-0.008644036870428258,-6.00831475506962
-0.008628406870428257,-6.019613472923625
-0.008612776870428258,-6.030912190777632
-0.008597146870428257,-6.0346784300623
-0.008581516870428258,-6.053509626485644
-0.008565886870428257,-6.057275865770312
-0.008550256870428258,-6.072340822908987
-0.008534626870428257,-6.072340822908987
-0.008518996870428258,-6.087405780047662
-0.008503366870428257,-6.091172019332331
-0.008487736870428258,-6.106236976471005
-0.008472106870428257,-6.113769455040343
-0.008456476870428256,-6.125068172894349
-0.008440846870428257,-6.136366890748355
-0.008425216870428257,-6.143899369317692
-0.008409586870428257,-6.158964326456367
-0.008393956870428257,-6.158964326456367
-0.008378326870428257,-6.177795522879711
-0.008362696870428257,-6.18156176216438
-0.008347066870428257,-6.196626719303055
-0.008331436870428257,-6.204159197872392
-0.008315806870428257,-6.215457915726398
-0.008300176870428257,-6.222990394295735
