#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 11:53:47.807
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.08018176537042826,-0.140513949555791
-0.08016613537042826,-0.125448992417111
-0.08015050537042825,-0.114150274563105
-0.08013487537042825,-0.1028515567090989
-0.08011924537042826,-0.09155283885509791
-0.08010361537042826,-0.08402036028575881
-0.08008798537042826,-0.06895540314708742
-0.08007235537042826,-0.05765668529307448
-0.08005672537042825,-0.04635796743906838
-0.08004109537042826,-0.03505924958506741
-0.08002546537042826,-0.01999429244639434
-0.08000983537042826,-0.008695574592386523
-0.07999420537042826,0.002603143261624714
-0.07997857537042825,0.01390186111563081
-0.07996294537042825,0.02896681825430561
-0.07994731537042826,0.04026553610830658
-0.07993168537042826,0.05156425396231266
-0.07991605537042826,0.0628629718163239
-0.07990042537042825,0.0779279289549987
-0.07988479537042825,0.0854604075243361
-0.07986916537042826,0.09675912537833706
-0.07985353537042826,0.1080578432323432
-0.07983790537042826,0.1193565610863493
-0.07982227537042826,0.1306552789403605
-0.07980664537042825,0.1419539967943666
-0.07979101537042825,0.1532527146483727
-0.07977538537042826,0.1645514325023737
-0.07975975537042826,0.1758501503563797
-0.07974412537042826,0.1909151074950597
-0.07972849537042825,0.2022138253490658
-0.07971286537042825,0.2135125432030719
-0.07969723537042826,0.2285775003417398
-0.07968160537042826,0.2361099789110807
-0.07966597537042826,0.2511749360497521
-0.07965034537042825,0.2587074146190963
-0.07963471537042825,0.2737723717577711
-0.07961908537042826,0.285071089611772
-0.07960345537042826,0.3001360467504451
-0.07958782537042826,0.3152010038891199
-0.07957219537042826,0.3227334824584642
-0.07955656537042825,0.3340322003124703
-0.07954093537042825,0.3415646788818076
-0.07952530537042826,0.3528633967358086
-0.07950967537042826,0.3641621145898147
-0.07949404537042826,0.3716945931591573
-0.07947841537042825,0.386759550297832
-0.07946278537042825,0.3980582681518381
-0.07944715537042826,0.4093569860058391
-0.07943152537042826,0.4206557038598452
-0.07941589537042826,0.4319544217138513
-0.07940026537042826,0.4432531395678626
-0.07938463537042825,0.4583180967065373
-0.07936900537042826,0.4696168145605383
-0.07935337537042826,0.4771492931298774
-0.07933774537042826,0.4922142502685488
-0.07932211537042826,0.5035129681225617
-0.07930648537042825,0.5148116859765678
-0.07929085537042825,0.5298766431152426
-0.07927522537042826,0.5411753609692436
-0.07925959537042826,0.5524740788232497
-0.07924396537042826,0.5637727966772609
-0.07922833537042825,0.575071514531267
-0.07921270537042825,0.5863702323852731
-0.07919707537042826,0.5976689502392741
-0.07918144537042826,0.6089676680932802
-0.07916581537042826,0.6202663859472863
-0.07915018537042826,0.6315651038012975
-0.07913455537042825,0.6428638216553036
-0.07911892537042826,0.6541625395093046
-0.07910329537042826,0.6654612573633107
-0.07908766537042826,0.6805262145019837
-0.07907203537042826,0.6955911716406654
-0.07905640537042825,0.7068898894946715
-0.07904077537042825,0.7144223680640089
-0.07902514537042826,0.7294873252026768
-0.07900951537042826,0.7407860430566847
-0.07899388537042826,0.7520847609106908
-0.07897825537042825,0.763383478764702
-0.07896262537042825,0.7784484359033768
-0.07894699537042826,0.7859809144727108
-0.07893136537042826,0.7972796323267152
-0.07891573537042826,0.8085783501807213
-0.07890010537042826,0.8198770680347325
-0.07888447537042825,0.8311757858887386
-0.07886884537042825,0.8424745037427447
-0.07885321537042826,0.8500069823120786
-0.07883758537042826,0.8613057001660831
-0.07882195537042826,0.8726044180200943
-0.07880632537042825,0.8876693751587691
-0.07879069537042825,0.8989680930127751
-0.07877506537042826,0.9102668108667762
-0.07875943537042826,0.9215655287207822
-0.07874380537042826,0.9328642465747884
-0.07872817537042825,0.9441629644287995
-0.07871254537042825,0.9554616822828057
-0.07869691537042826,0.9705266394214735
-0.07868128537042826,0.9780591179908145
-0.07866565537042826,0.9931240751294858
-0.07865002537042826,1.00065655369883
-0.07863439537042825,1.015721510837505
-0.07861876537042825,1.027020228691511
-0.07860313537042826,1.038318946545512
-0.07858750537042826,1.049617664399518
-0.07857187537042826,1.064682621538198
-0.07855624537042825,1.072215100107535
-0.07854061537042825,1.083513817961541
-0.07852498537042826,1.094812535815542
-0.07850935537042826,1.106111253669549
-0.07849372537042826,1.117409971523555
-0.07847809537042826,1.128708689377566
