#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 12:47:56.529
#Sample rate: 84459.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 700 mV

Time (s),Channel 1 (V),Channel 2 (V)
-0.09695802362992695,-0.000423364655049887,0.6503963002246445
-0.09694618362992695,-8.678080697922238e-05,0.6579287787939784
-0.09693434362992695,-0.00042336465505004,0.6541625395093097
-0.09692250362992695,-0.00042336465505004,0.6541625395093097
-0.09691066362992695,-8.678080697922238e-05,0.6541625395093097
-0.09689882362992695,-0.00042336465505004,0.6579287787939784
-0.09688698362992695,-0.00042336465505004,0.6541625395093097
-0.09687514362992695,-8.678080697937542e-05,0.6579287787939767
-0.09686330362992696,-0.000423364655049887,0.6503963002246445
-0.09685146362992694,-0.00042336465505004,0.6541625395093097
-0.09683962362992696,-0.00042336465505004,0.6541625395093097
-0.09682778362992694,-0.00042336465505004,0.6503963002246427
-0.09681594362992696,-0.00042336465505004,0.654162539509308
-0.09680410362992695,-0.00042336465505004,0.6541625395093097
-0.09679226362992696,-0.00042336465505004,0.6541625395093097
-0.09678042362992695,-0.00042336465505004,0.6541625395093097
-0.09676858362992695,-0.00042336465505004,0.6541625395093097
-0.09675674362992695,-0.00042336465505004,0.6541625395093097
-0.09674490362992695,-0.00042336465505004,0.6541625395093097
-0.09673306362992695,-8.678080697922238e-05,0.6541625395093097
-0.09672122362992695,-0.00042336465505004,0.650396300224641
-0.09670938362992695,-8.678080697922238e-05,0.6541625395093097
-0.09669754362992695,-0.000423364655049887,0.6541625395093097
-0.09668570362992696,-0.00042336465505004,0.6541625395093097
-0.09667386362992694,-8.678080697922238e-05,0.6541625395093097
-0.09666202362992696,-8.678080697922238e-05,0.6541625395093097
-0.09665018362992694,-0.00042336465505004,0.6541625395093097
-0.09663834362992696,-0.00042336465505004,0.6541625395093097
-0.09662650362992695,-8.678080697937545e-05,0.6541625395093097
-0.09661466362992696,-0.0004233646550497339,0.6541625395093097
-0.09660282362992695,-0.00042336465505004,0.6579287787939767
-0.09659098362992695,-0.00042336465505004,0.6541625395093097
-0.09657914362992695,-0.00042336465505004,0.6579287787939784
-0.09656730362992695,-0.00042336465505004,0.6579287787939784
-0.09655546362992695,-0.00042336465505004,0.6541625395093097
-0.09654362362992695,-0.00042336465505004,0.6541625395093097
-0.09653178362992695,-0.00042336465505004,0.6541625395093097
-0.09651994362992695,-8.678080697937542e-05,0.6541625395093097
-0.09650810362992696,-8.678080697922238e-05,0.6579287787939767
-0.09649626362992694,-0.00042336465505004,0.6541625395093097
-0.09648442362992696,-0.00042336465505004,0.6541625395093097
-0.09647258362992694,-0.00042336465505004,0.6541625395093097
-0.09646074362992696,-0.00042336465505004,0.6541625395093097
-0.09644890362992695,-0.00042336465505004,0.6541625395093114
-0.09643706362992696,-0.00042336465505004,0.6579287787939749
-0.09642522362992695,-0.000423364655049887,0.6503963002246427
-0.09641338362992695,-8.678080697922238e-05,0.6541625395093097
-0.09640154362992695,-0.00042336465505004,0.6541625395093097
-0.09638970362992695,-0.00042336465505004,0.6541625395093097
-0.09637786362992695,-0.00042336465505004,0.6541625395093097
-0.09636602362992695,-8.678080697922238e-05,0.6541625395093097
-0.09635418362992695,-0.00042336465505004,0.6541625395093097
-0.09634234362992695,-0.0007599485031207045,0.6579287787939767
-0.09633050362992696,-0.000423364655050193,0.6541625395093114
-0.09631866362992694,-0.00042336465505004,0.6579287787939784
-0.09630682362992696,-0.00042336465505004,0.6579287787939784
-0.09629498362992694,-8.678080697937545e-05,0.6579287787939767
-0.09628314362992696,-0.000423364655049887,0.6541625395093114
-0.09627130362992695,-0.0007599485031207045,0.6579287787939784
-0.09625946362992696,-0.0004233646550503461,0.6579287787939784
-0.09624762362992695,-0.00042336465505004,0.6541625395093097
-0.09623578362992695,-0.00042336465505004,0.6541625395093097
-0.09622394362992695,-0.00042336465505004,0.6541625395093097
-0.09621210362992695,-0.00042336465505004,0.6541625395093097
-0.09620026362992695,-0.00042336465505004,0.6541625395093097
-0.09618842362992695,-0.00042336465505004,0.6579287787939784
-0.09617658362992695,-0.00042336465505004,0.6541625395093097
-0.09616474362992695,-8.678080697937542e-05,0.6579287787939767
-0.09615290362992696,-0.000423364655049887,0.6541625395093114
-0.09614106362992694,-0.0004233646550497339,0.6541625395093097
-0.09612922362992696,-8.678080697937542e-05,0.6541625395093097
-0.09611738362992694,-0.000423364655049887,0.6541625395093097
-0.09610554362992696,-8.678080697937542e-05,0.6541625395093097
-0.09609370362992695,-0.00042336465505004,0.6541625395093097
-0.09608186362992696,-0.00042336465505004,0.6541625395093097
-0.09607002362992695,-0.00042336465505004,0.6541625395093097
-0.09605818362992695,-0.00042336465505004,0.6541625395093097
-0.09604634362992695,-0.00042336465505004,0.6541625395093097
-0.09603450362992695,-0.00042336465505004,0.6541625395093097
-0.09602266362992695,-0.00042336465505004,0.6541625395093097
-0.09601082362992695,-8.678080697922238e-05,0.6541625395093097
-0.09599898362992695,-0.00042336465505004,0.6579287787939784
-0.09598714362992695,-0.00042336465505004,0.6541625395093114
-0.09597530362992696,-0.00042336465505004,0.6579287787939767
