#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-12-23 15:02:48.169
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Vdcout Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Vdcout: Range: 1 V/div Offset: -25 V Attenuation: 1 X Sample Mode: Average
#Vp: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 20 kHz
#Period: 50 us
#Amplitude: 2.5 V
#Offset: 2.49 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Vdcout (V),Vp (V)
-0.005080795059861374,25.1037584457116,1.158838603654915
-0.005080165059861374,25.10005763370783,2.484554831857695
-0.005079535059861374,25.09635682170407,3.290530038777033
-0.005078905059861374,25.09635682170407,3.776374906499797
-0.005078275059861374,25.0926560097003,4.073907809988489
-0.005077645059861373,25.08895519769653,4.247154817083345
-0.005077015059861373,25.08525438569277,4.352609517054002
-0.005076385059861374,25.081553573689,4.41663558489334
-0.005075755059861374,25.07785276168523,4.454297977740011
-0.005075125059861374,25.07415194968147,4.480661652732684
-0.005074495059861374,25.07785276168523,4.499492849156052
-0.005073865059861373,25.07785276168523,4.510791567010065
-0.005073235059861373,25.07785276168523,4.518324045579392
-0.005072605059861374,25.07785276168523,4.510791567010058
-0.005071975059861374,25.07785276168523,4.510791567010058
-0.005071345059861374,25.07785276168523,4.518324045579388
-0.005070715059861374,25.07785276168523,4.522090284864064
-0.005070085059861374,25.081553573689,4.518324045579397
-0.005069455059861373,25.081553573689,4.522090284864066
-0.005068825059861374,25.081553573689,4.525856524148733
-0.005068195059861374,25.0704511376777,4.525856524148733
-0.005067565059861374,25.07415194968146,4.522090284864066
-0.005066935059861374,25.07415194968146,4.522090284864066
-0.005066305059861374,25.07415194968146,4.525856524148733
-0.005065675059861373,25.0704511376777,4.525856524148733
-0.005065045059861373,25.0704511376777,4.525856524148733
-0.005064415059861374,25.07415194968146,4.525856524148733
-0.005063785059861374,25.07415194968146,4.522090284864066
-0.005063155059861374,25.07415194968146,4.525856524148729
-0.005062525059861374,25.07415194968146,4.525856524148733
-0.005061895059861373,25.0704511376777,4.525856524148733
-0.005061265059861373,25.0704511376777,4.525856524148731
-0.005060635059861374,25.0704511376777,4.522090284864064
-0.005060005059861374,25.07415194968146,4.522090284864064
-0.005059375059861374,25.07415194968146,4.518324045579399
-0.005058745059861374,25.07415194968146,4.522090284864064
-0.005058115059861374,25.07415194968146,4.518324045579395
-0.005057485059861373,25.07785276168523,4.522090284864064
-0.005056855059861374,25.07785276168523,4.522090284863958
-0.005056225059861374,25.06304951367017,4.288583449214605
-0.005055595059861374,25.08155357368899,2.785853974632477
-0.005054965059861374,25.11856169372664,1.655982189232211
-0.005054335059861374,25.11856169372667,0.9742928787061491
-0.005053705059861373,25.10745925771536,0.5562403181077009
-0.005053075059861373,25.09635682170407,0.3114347646043896
-0.005052445059861374,25.09635682170407,0.1607851932177101
-0.005051815059861374,25.08895519769654,0.07039545038570241
-0.005051185059861374,25.08895519769654,0.01766810040034746
-0.005050555059861374,25.08895519769654,-0.01622805316171878
-0.005049925059861374,25.08525438569277,-0.0388254888697207
-0.005049295059861373,25.08525438569277,-0.05012420672373879
-0.005048665059861374,25.08525438569277,-0.05389044600840578
-0.005048035059861374,25.08525438569277,-0.06142292457773975
-0.005047405059861374,25.081553573689,-0.06518916386241017
-0.005046775059861374,25.081553573689,-0.06895540314708057
-0.005046145059861374,25.081553573689,-0.06895540314708057
-0.005045515059861373,25.08525438569276,-0.0651891638624153
-0.005044885059861373,25.081553573689,-0.06895540314708228
-0.005044255059861374,25.08895519769654,-0.07272164243174928
-0.005043625059861374,25.08895519769654,-0.06895540314708228
-0.005042995059861374,25.08895519769654,-0.07272164243174585
-0.005042365059861374,25.08525438569277,-0.07648788171641797
-0.005041735059861373,25.081553573689,-0.07648788171641455
-0.005041105059861373,25.08525438569277,-0.07272164243174757
-0.005040475059861374,25.08525438569277,-0.06895540314708057
-0.005039845059861374,25.081553573689,-0.06895540314708057
-0.005039215059861374,25.07785276168524,-0.06895540314708057
-0.005038585059861374,25.07785276168523,-0.07272164243174928
-0.005037955059861374,25.081553573689,-0.07272164243174928
-0.005037325059861373,25.07785276168524,-0.07648788171641112
-0.005036695059861374,25.081553573689,-0.06895540314708057
-0.005036065059861374,25.081553573689,-0.06895540314708057
-0.005035435059861374,25.081553573689,-0.06895540314708057
-0.005034805059861374,25.081553573689,-0.06895540314708057
-0.005034175059861374,25.081553573689,-0.06895540314708057
-0.005033545059861373,25.081553573689,-0.068955403147084
-0.005032915059861373,25.081553573689,-0.07272164243174585
-0.005032285059861374,25.07785276168523,-0.06518916386241187
-0.005031655059861374,25.081553573689,-0.06142292457774489
-0.005031025059861374,25.10005763370782,0.544941600253366
-0.005030395059861374,25.10005763370783,2.077800989114079
-0.005029765059861373,25.10375844571159,3.045724485274465
-0.005029135059861373,25.09635682170407,3.629491574397742
-0.005028505059861374,25.0926560097003,3.979751827871771
-0.005027875059861374,25.08895519769654,4.19442746709779
-0.005027245059861374,25.08525438569277,4.322479602776506
-0.005026615059861374,25.07785276168523,4.401570627754666
-0.005025985059861374,25.07415194968146,4.442999259886022
-0.005025355059861373,25.07785276168523,4.473129174163388
-0.005024725059861374,25.07785276168523,4.49196037058672
-0.005024095059861374,25.07785276168523,4.50325908844072
