#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-12-23 15:00:43.074
#Sample rate: 61500.6Hz
#Samples: 8192
#Trigger: Source: Vdcout Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Vdcout: Range: 1 V/div Offset: -1 V Attenuation: 1 X Sample Mode: Average
#Vp: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 500 Hz
#Period: 2 ms
#Amplitude: 2.5 V
#Offset: 2.49 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Vdcout (V),Vp (V)
-0.07661705729923091,4.899634121422556,-0.01622805316171878
-0.0766007972992309,4.899634121422556,-0.01622805316171878
-0.07658453729923091,4.899634121422556,-0.01622805316171878
-0.07656827729923091,4.895933309418789,-0.01999429244638748
-0.0765520172992309,4.895933309418789,-0.01999429244638748
-0.07653575729923091,4.895933309418789,-0.01999429244638748
-0.07651949729923091,4.899634121422556,2.691697992515076
-0.07650323729923091,4.895933309418789,4.555986438426083
-0.0764869772992309,4.89223249741502,4.533389002718059
-0.07647071729923091,4.888531685411254,4.50702532772539
-0.07645445729923091,4.888531685411254,4.491960370586715
-0.0764381972992309,4.888531685411254,4.484427892017374
-0.07642193729923091,4.888531685411254,4.476895413448044
-0.07640567729923091,4.888531685411254,4.473129174163371
-0.07638941729923091,4.884830873407488,4.473129174163371
-0.0763731572992309,4.888531685411253,4.473129174163369
-0.07635689729923091,4.884830873407488,4.469362934878703
-0.07634063729923091,4.888531685411254,4.473129174163371
-0.0763243772992309,4.884830873407486,4.469362934878703
-0.07630811729923091,4.881130061403722,4.469362934878703
-0.07629185729923091,4.88113006140372,4.469362934878703
-0.0762755972992309,4.88113006140372,4.469362934878703
-0.07625933729923091,4.88113006140372,4.469362934878703
-0.07624307729923091,4.88113006140372,4.469362934878703
-0.07622681729923091,4.877429249399953,4.469362934878703
-0.0762105572992309,4.877429249399953,4.469362934878703
-0.07619429729923091,4.877429249399953,4.469362934878703
-0.07617803729923091,4.877429249399953,4.469362934878703
-0.0761617772992309,4.877429249399952,4.469362934878703
-0.07614551729923091,4.873728437396188,4.469362934878703
-0.07612925729923091,4.870027625392419,4.469362934878703
-0.07611299729923091,4.873728437396186,4.465596695594034
-0.0760967372992309,4.870027625392419,4.469362934878703
-0.07608047729923091,4.870027625392419,4.469362934878703
-0.07606421729923091,4.870027625392419,4.469362934878703
-0.0760479572992309,4.873728437396184,4.469362934878703
-0.07603169729923091,4.870027625392421,4.469362934878703
-0.07601543729923091,4.866326813388651,4.469362934878703
-0.07599917729923091,4.866326813388651,4.469362934878703
-0.0759829172992309,4.866326813388651,4.469362934878703
-0.07596665729923091,4.866326813388651,4.469362934878703
-0.07595039729923091,4.866326813388651,4.469362934878703
-0.0759341372992309,4.86632681338865,4.469362934878701
-0.07591787729923091,4.862626001384887,4.465596695594035
-0.07590161729923091,4.862626001384885,4.469362934878703
-0.0758853572992309,4.862626001384885,4.469362934878703
-0.07586909729923091,4.862626001384885,4.469362934878703
-0.07585283729923091,4.858925189381117,4.469362934878703
-0.07583657729923091,4.858925189381117,4.469362934878703
-0.0758203172992309,4.858925189381117,4.469362934878703
-0.07580405729923091,4.858925189381117,4.469362934878703
-0.07578779729923091,4.858925189381117,4.469362934878703
-0.0757715372992309,4.855224377377352,4.469362934878703
-0.07575527729923091,4.858925189381115,4.469362934878703
-0.07573901729923091,4.85522437737735,4.465596695594034
-0.07572275729923091,4.85522437737735,4.469362934878703
-0.0757064972992309,4.855224377377349,4.465596695594035
-0.07569023729923091,4.851523565373583,4.469362934878703
-0.07567397729923091,4.851523565373583,4.469362934878703
-0.0756577172992309,4.851523565373583,4.469362934878703
-0.07564145729923091,4.851523565373583,4.469362934878703
-0.07562519729923091,4.851523565373583,4.469362934878703
-0.07560893729923091,4.847822753369816,4.469362934878703
-0.0755926772992309,4.851523565373581,4.469362934878701
-0.07557641729923091,4.847822753369816,4.465596695594034
-0.07556015729923091,4.851523565373583,4.469362934878703
-0.0755438972992309,4.847822753369824,4.469362934878446
-0.07552763729923091,4.866326813388643,3.904427042178654
-0.07551137729923091,5.006957669531804,-0.08402036028575538
-0.0754951172992309,4.955146301479064,-0.09155283885509277
-0.07547885729923091,4.947744677471533,-0.06895540314709084
-0.07546259729923091,4.944043865467762,-0.05012420672373707
-0.07544633729923091,4.94774467747153,-0.03505924958506228
-0.0754300772992309,4.944043865467762,-0.02752677101572317
-0.07541381729923091,4.944043865467762,-0.0237605317310579
-0.07539755729923091,4.940343053463995,-0.01999429244638748
-0.0753812972992309,4.940343053463994,-0.01999429244638748
-0.07536503729923091,4.93664224146023,-0.01999429244638748
-0.07534877729923091,4.936642241460228,-0.01999429244638748
-0.07533251729923091,4.932941429456461,-0.01622805316171878
-0.0753162572992309,4.936642241460226,-0.01999429244638748
-0.07529999729923091,4.932941429456461,-0.01999429244638748
-0.07528373729923091,4.932941429456461,-0.01622805316171878
-0.0752674772992309,4.929240617452693,-0.01999429244638577
-0.07525121729923091,4.929240617452693,-0.0162280531617205
-0.07523495729923091,4.929240617452693,-0.01999429244638748
-0.0752186972992309,4.929240617452693,-0.01999429244638748
-0.0752024372992309,4.929240617452693,-0.0162280531617205
-0.07518617729923091,4.929240617452693,-0.01999429244638748
-0.07516991729923091,4.929240617452693,-0.01999429244638748
-0.0751536572992309,4.925539805448926,-0.01999429244638577
