#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-12-23 15:00:00.267
#Sample rate: 79936.1Hz
#Samples: 8192
#Trigger: Source: Vdcout Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Vdcout: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Vp: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 2.5 V
#Offset: 2.49 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Vdcout (V),Vp (V)
-0.1012434620016013,4.807113821328377,-0.01622805316171878
-0.1012309520016013,4.807113821328377,-0.01999429244638577
-0.1012184420016013,4.807113821328377,-0.01622805316171878
-0.1012059320016013,4.807113821328379,-0.0162280531617205
-0.1011934220016013,4.810814633332144,-0.01999429244638748
-0.1011809120016013,4.810814633332144,-0.01999429244638748
-0.1011684020016013,4.807113821328377,-0.01622805316171878
-0.1011558920016013,4.810814633332144,-0.01999429244638748
-0.1011433820016013,4.810814633332144,-0.01999429244638748
-0.1011308720016013,4.807113821328379,-0.01999429244638748
-0.1011183620016013,4.807113821328377,-0.01999429244638748
-0.1011058520016013,4.810814633332144,-0.01622805316171878
-0.1010933420016013,4.810814633332144,-0.01622805316171878
-0.1010808320016013,4.810814633332144,-0.01999429244638577
-0.1010683220016013,4.807113821328377,-0.01999429244638748
-0.1010558120016013,4.807113821328377,-0.01999429244638748
-0.1010433020016013,4.807113821328379,-0.01999429244638748
-0.1010307920016013,4.810814633332142,-0.01999429244638748
-0.1010182820016013,4.810814633332144,-0.02376053173105276
-0.1010057720016013,4.810814633332144,-0.01999429244638748
-0.1009932620016013,4.810814633332144,-0.01999429244638748
-0.1009807520016013,4.810814633332144,-0.01999429244638748
-0.1009682420016013,4.810814633332144,-0.01999429244638748
-0.1009557320016013,4.814515445335911,0.424421943144519
-0.1009432220016013,4.810814633332142,4.488194131302075
-0.1009307120016013,4.807113821328377,4.552220199141414
-0.1009182020016013,4.803413009324611,4.537155242002746
-0.1009056920016013,4.807113821328377,4.514557806294727
-0.1008931820016013,4.803413009324609,4.503259088440715
-0.1008806720016013,4.803413009324609,4.491960370586715
-0.1008681620016013,4.799712197320845,4.484427892017381
-0.1008556520016013,4.799712197320843,4.47689541344804
-0.1008431420016013,4.799712197320843,4.473129174163371
-0.1008306320016013,4.799712197320843,4.473129174163371
-0.1008181220016013,4.799712197320843,4.469362934878705
-0.1008056120016013,4.796011385317075,4.469362934878703
-0.1007931020016013,4.799712197320843,4.465596695594037
-0.1007805920016013,4.799712197320843,4.469362934878703
-0.1007680820016013,4.799712197320843,4.469362934878703
-0.1007555720016013,4.799712197320843,4.469362934878703
-0.1007430620016013,4.796011385317077,4.469362934878703
-0.1007305520016013,4.796011385317075,4.469362934878703
-0.1007180420016013,4.796011385317075,4.469362934878703
-0.1007055320016013,4.792310573313312,4.469362934878703
-0.1006930220016013,4.792310573313308,4.469362934878703
-0.1006805120016013,4.792310573313308,4.469362934878703
-0.1006680020016013,4.792310573313308,4.469362934878703
-0.1006554920016013,4.792310573313308,4.465596695594035
-0.1006429820016013,4.792310573313308,4.465596695594034
-0.1006304720016013,4.788609761309539,4.469362934878703
-0.1006179620016013,4.784908949305774,4.469362934878703
-0.1006054520016013,4.788609761309539,4.465596695594035
-0.1005929420016013,4.788609761309541,4.469362934878703
-0.1005804320016013,4.788609761309541,4.465596695594035
-0.1005679220016013,4.788609761309541,4.469362934878703
-0.1005554120016013,4.784908949305776,4.469362934878703
-0.1005429020016013,4.784908949305774,4.469362934878703
-0.1005303920016013,4.784908949305774,4.469362934878703
-0.1005178820016013,4.784908949305774,4.469362934878703
-0.1005053720016013,4.784908949305774,4.469362934878703
-0.1004928620016013,4.781208137302007,4.469362934878703
-0.1004803520016013,4.781208137302007,4.469362934878703
-0.1004678420016013,4.781208137302007,4.469362934878703
-0.1004553320016013,4.781208137302007,4.469362934878703
-0.1004428220016013,4.781208137302007,4.465596695594037
-0.1004303120016013,4.77750732529824,4.465596695594034
-0.1004178020016013,4.77750732529824,4.465596695594035
-0.1004052920016013,4.77750732529824,4.469362934878703
-0.1003927820016013,4.77750732529824,4.469362934878703
-0.1003802720016013,4.77750732529824,4.469362934878703
-0.1003677620016013,4.77750732529824,4.465596695594035
-0.1003552520016013,4.77750732529824,4.469362934878703
-0.1003427420016013,4.773806513294474,4.469362934878703
-0.1003302320016013,4.770105701290706,4.465596695594034
-0.1003177220016013,4.773806513294472,4.469362934878703
-0.1003052120016013,4.773806513294472,4.469362934878703
-0.1002927020016013,4.773806513294472,4.465596695594035
-0.1002801920016013,4.770105701290706,4.469362934878703
-0.1002676820016013,4.770105701290707,4.465596695594035
-0.1002551720016013,4.773806513294472,4.469362934878703
-0.1002426620016013,4.770105701290707,4.469362934878703
-0.1002301520016013,4.770105701290706,4.469362934878703
-0.1002176420016013,4.770105701290706,4.465596695594037
-0.1002051320016013,4.770105701290706,4.469362934878703
-0.1001926220016013,4.770105701290706,4.469362934878703
-0.1001801120016013,4.770105701290706,4.469362934878703
-0.1001676020016013,4.770105701290706,4.469362934878703
-0.1001550920016013,4.766404889286938,4.469362934878703
-0.1001425820016013,4.766404889286938,4.469362934878703
-0.1001300720016013,4.762704077283175,4.469362934878703
-0.1001175620016013,4.762704077283171,4.469362934878703
-0.1001050520016013,4.762704077283171,4.469362934878703
