#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-09 17:40:06.209
#Sample rate: 240385Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: -1.14 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.01426048444620089,2.722482828130511
-0.01425632444620089,2.718782016126744
-0.01425216444620089,2.722482828130511
-0.01424800444620089,2.718782016126744
-0.01424384444620089,2.722482828130509
-0.01423968444620089,2.722482828130511
-0.01423552444620088,2.722482828130509
-0.01423136444620089,2.718782016126745
-0.01422720444620089,2.722482828130511
-0.01422304444620089,2.726183640134278
-0.01421888444620089,2.722482828130511
-0.01421472444620089,2.722482828130511
-0.01421056444620089,2.722482828130511
-0.01420640444620089,2.722482828130511
-0.01420224444620089,2.718782016126745
-0.01419808444620088,2.722482828130509
-0.01419392444620089,2.718782016126744
-0.01418976444620089,2.722482828130511
-0.01418560444620089,2.722482828130511
-0.01418144444620089,2.722482828130511
-0.01417728444620089,2.722482828130511
-0.01417312444620089,2.726183640134276
-0.01416896444620089,2.722482828130513
-0.01416480444620088,2.722482828130509
-0.01416064444620089,2.718782016126744
-0.01415648444620089,2.718782016126744
-0.01415232444620089,2.722482828130511
-0.01414816444620089,2.722482828130511
-0.01414400444620089,2.718782016126744
-0.01413984444620089,2.726183640134274
-0.01413568444620089,2.722482828130513
-0.01413152444620088,2.722482828130511
-0.01412736444620089,2.722482828130511
-0.01412320444620089,2.722482828130511
-0.01411904444620089,2.726183640134278
-0.01411488444620089,2.722482828130511
-0.01411072444620089,2.722482828130511
-0.01410656444620089,2.726183640134278
-0.01410240444620089,2.722482828130513
-0.01409824444620088,2.718782016126745
-0.01409408444620089,2.722482828130511
-0.01408992444620089,2.722482828130511
-0.01408576444620089,2.722482828130511
-0.01408160444620089,2.722482828130511
-0.01407744444620089,2.722482828130511
-0.01407328444620089,2.722482828130511
-0.01406912444620089,2.722482828130511
-0.01406496444620089,2.726183640134276
-0.01406080444620088,2.722482828130513
-0.01405664444620089,2.726183640134276
-0.01405248444620089,2.722482828130511
-0.01404832444620089,2.726183640134278
-0.01404416444620089,2.722482828130511
-0.01404000444620089,2.718782016126744
-0.01403584444620089,2.726183640134274
-0.01403168444620089,2.726183640134278
-0.01402752444620088,2.726183640134278
-0.01402336444620089,2.726183640134276
-0.01401920444620089,2.722482828130511
-0.01401504444620089,2.726183640134278
-0.01401088444620089,2.722482828130511
-0.01400672444620089,2.726183640134278
-0.01400256444620089,2.722482828130513
-0.01399840444620089,2.726183640134276
-0.01399424444620088,2.722482828130511
-0.01399008444620089,2.722482828130511
-0.01398592444620089,2.722482828130511
-0.01398176444620089,2.726183640134278
-0.01397760444620089,2.726183640134278
-0.01397344444620089,2.722482828130511
-0.01396928444620089,2.722482828130511
-0.01396512444620089,2.722482828130511
-0.01396096444620089,2.722482828130511
-0.01395680444620089,2.726183640134278
-0.01395264444620089,2.726183640134278
-0.01394848444620089,2.726183640134278
-0.01394432444620089,2.722482828130511
-0.01394016444620089,2.726183640134278
-0.01393600444620089,2.726183640134278
-0.01393184444620089,2.726183640134278
-0.01392768444620089,2.726183640134278
-0.01392352444620088,2.722482828130511
-0.01391936444620089,2.722482828130511
-0.01391520444620089,2.722482828130511
-0.01391104444620089,2.722482828130511
-0.01390688444620089,2.726183640134278
-0.01390272444620089,2.726183640134278
-0.01389856444620089,2.722482828130513
-0.01389440444620089,2.722482828130511
-0.01389024444620088,2.729884452138042
-0.01388608444620089,2.722482828130513
-0.01388192444620089,2.726183640134278
-0.01387776444620089,2.726183640134278
-0.01387360444620089,2.722482828130511
-0.01386944444620089,2.726183640134278
-0.01386528444620089,2.726183640134278
-0.01386112444620089,2.726183640134278
-0.01385696444620088,2.726183640134278
-0.01385280444620089,2.726183640134278
-0.01384864444620089,2.726183640134278
-0.01384448444620089,2.726183640134278
-0.01384032444620089,2.726183640134278
-0.01383616444620089,2.726183640134278
-0.01383200444620089,2.726183640134278
-0.01382784444620089,2.726183640134278
-0.01382368444620089,2.729884452138044
-0.01381952444620088,2.726183640134278
-0.01381536444620089,2.726183640134278
-0.01381120444620089,2.729884452138045
-0.01380704444620089,2.729884452138045
-0.01380288444620089,2.729884452138045
-0.01379872444620089,2.722482828130511
-0.01379456444620089,2.726183640134276
-0.01379040444620089,2.726183640134278
-0.01378624444620088,2.726183640134278
-0.01378208444620089,2.726183640134278
-0.01377792444620089,2.726183640134278
-0.01377376444620089,2.726183640134278
-0.01376960444620089,2.726183640134278
-0.01376544444620089,2.729884452138045
-0.01376128444620089,2.729884452138045
-0.01375712444620089,2.72618364013428
-0.01375296444620088,2.726183640134278
-0.01374880444620089,2.72618364013428
-0.01374464444620089,2.729884452138045
-0.01374048444620089,2.726183640134278
-0.01373632444620089,2.726183640134278
-0.01373216444620089,2.729884452138045
-0.01372800444620089,2.726183640134278
-0.01372384444620089,2.726183640134278
-0.01371968444620088,2.726183640134278
-0.01371552444620089,2.726183640134278
-0.01371136444620089,2.726183640134278
-0.01370720444620089,2.726183640134278
-0.01370304444620089,2.729884452138045
-0.01369888444620089,2.729884452138045
-0.01369472444620089,2.729884452138045
-0.01369056444620089,2.729884452138045
