#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-09 16:18:42.948
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00512,-1.67593776035158,-2.806521750953415
-0.00511875,-1.679640182680359,-2.806521750953415
-0.0051175,-1.679303598832289,-2.806521750953415
-0.00511625,-1.679640182680359,-2.806521750953415
-0.005115,-1.678630431136147,-2.806521750953415
-0.00511375,-1.678293847288076,-2.806521750953415
-0.0051125,-1.679640182680359,-2.806521750953415
-0.00511125,-1.678967014984218,-2.806521750953415
-0.00511,-1.677957263440005,-2.806521750953415
-0.00510875,-1.677284095743864,-2.806521750953415
-0.0051075,-1.677957263440005,-2.806521750953415
-0.00510625,-1.679303598832288,-2.806521750953415
-0.005105,-1.677957263440005,-2.806521750953415
-0.00510375,-1.676947511895793,-2.806521750953415
-0.0051025,-1.675264592655439,-2.806521750953415
-0.00510125,-1.677957263440005,-2.806521750953415
-0.0051,-1.677620679591934,-2.806521750953415
-0.00509875,-1.676610928047722,-2.806521750953415
-0.0050975,-1.675601176503509,-2.806521750953415
-0.00509625,-1.674591424959297,-2.806521750953415
-0.005095,-1.676610928047722,-2.806521750953415
-0.00509375,-1.676610928047722,-2.806521750953415
-0.0050925,-1.677284095743864,-2.806521750953415
-0.00509125,-1.677620679591934,-2.806521750953415
-0.00509,-1.677620679591934,-2.806521750953415
-0.00508875,-1.6803133503765,-2.806521750953415
-0.0050875,-1.679303598832288,-2.806521750953415
-0.00508625,-1.677957263440005,-2.806521750953415
-0.005085,-1.678293847288076,-2.806521750953415
-0.00508375,-1.678630431136147,-2.806521750953415
-0.0050825,-1.679303598832288,-2.806521750953415
-0.00508125,-1.679303598832288,-2.806521750953415
-0.00508,-1.678293847288076,-2.806521750953415
-0.00507875,-1.677284095743864,-2.806521750953415
-0.0050775,-1.679303598832288,-2.806521750953415
-0.00507625,-1.678967014984218,-2.806521750953415
-0.005075,-1.677957263440005,-2.806521750953415
-0.00507375,-1.677620679591934,-2.806521750953415
-0.0050725,-1.67593776035158,-2.806521750953415
-0.00507125,-1.677957263440005,-2.806521750953415
-0.00507,-1.676947511895793,-2.806521750953415
-0.00506875,-1.677284095743863,-2.806521750953415
-0.0050675,-1.676274344199651,-2.806521750953415
-0.00506625,-1.676610928047722,-2.806521750953415
-0.005065,-1.677957263440005,-2.806521750953415
-0.00506375,-1.677284095743863,-2.806521750953415
-0.0050625,-1.676947511895793,-2.806521750953415
-0.00506125,-1.675601176503509,-2.806521750953415
-0.00506,-1.676274344199651,-2.806521750953415
-0.00505875,-1.678293847288076,-2.806521750953415
-0.0050575,-1.678967014984217,-2.806521750953415
-0.00505625,-1.679303598832288,-2.806521750953415
-0.005055,-1.678293847288077,-2.806521750953415
-0.00505375,-1.67997676652843,-2.806521750953415
-0.0050525,-1.679303598832288,-2.806521750953415
-0.00505125,-1.678630431136147,-2.806521750953415
-0.00505,-1.678630431136147,-2.806521750953415
-0.00504875,-1.676947511895793,-2.806521750953415
-0.0050475,-1.679303598832288,-2.806521750953415
-0.00504625,-1.678967014984218,-2.806521750953415
-0.005045,-1.678630431136147,-2.806521750953415
-0.00504375,-1.677620679591934,-2.806521750953415
-0.0050425,-1.677620679591934,-2.806521750953415
-0.00504125,-1.678630431136147,-2.806521750953415
-0.00504,-1.677620679591934,-2.806521750953415
-0.00503875,-1.677284095743864,-2.806521750953415
-0.0050375,-1.675937760351581,-2.806521750953415
-0.00503625,-1.67593776035158,-2.806521750953415
-0.005035,-1.677284095743863,-2.806521750953415
-0.00503375,-1.676610928047722,-2.806521750953415
-0.0050325,-1.67593776035158,-2.806521750953415
-0.00503125,-1.675601176503509,-2.806521750953415
-0.00503,-1.677284095743864,-2.806521750953415
-0.00502875,-1.677620679591934,-2.806521750953415
-0.0050275,-1.677284095743864,-2.806521750953415
-0.00502625,-1.676947511895793,-2.806521750953415
-0.005025,-1.676274344199651,-2.806521750953415
-0.00502375,-1.679640182680359,-2.806521750953415
-0.0050225,-1.679303598832288,-2.806521750953415
-0.00502125,-1.679303598832288,-2.806521750953415
-0.00502,-1.678630431136147,-2.806521750953415
-0.00501875,-1.677620679591934,-2.806521750953415
-0.0050175,-1.679640182680359,-2.806521750953415
-0.00501625,-1.679640182680359,-2.806521750953415
-0.005015,-1.678630431136147,-2.806521750953415
-0.00501375,-1.677620679591934,-2.806521750953415
-0.0050125,-1.677620679591935,-2.806521750953415
-0.00501125,-1.678630431136147,-2.806521750953415
-0.00501,-1.677620679591934,-2.806521750953415
-0.00500875,-1.677620679591934,-2.806521750953415
-0.0050075,-1.676610928047722,-2.806521750953415
-0.00500625,-1.678293847288076,-2.806521750953415
-0.005005,-1.678293847288076,-2.806521750953415
-0.00500375,-1.676274344199652,-2.806521750953415
-0.0050025,-1.67593776035158,-2.806521750953415
-0.00500125,-1.674928008807369,-2.806521750953415
-0.005,-1.677284095743864,-2.806521750953415
-0.00499875,-1.677284095743864,-2.806521750953415
