-0.005119375000000001,-1.678293847288076,-2.806521750953415
-0.005118125,-1.678293847288076,-2.806521750953415
-0.005116875,-1.678293847288075,-2.806521750953415
-0.005115625,-1.676947511895793,-2.806521750953415
-0.005114375,-1.679640182680359,-2.806521750953415
-0.005113125,-1.679303598832288,-2.806521750953415
-0.005111875,-1.678293847288076,-2.806521750953415
-0.005110625000000001,-1.677620679591934,-2.806521750953415
-0.005109375,-1.677284095743864,-2.806521750953415
-0.005108125,-1.678630431136146,-2.806521750953415
-0.005106875,-1.677957263440005,-2.806521750953415
-0.005105625,-1.677284095743863,-2.806521750953415
-0.005104375,-1.676274344199651,-2.806521750953415
-0.005103125,-1.676610928047722,-2.806521750953415
-0.005101875000000001,-1.677620679591934,-2.806521750953415
-0.005100625,-1.676947511895793,-2.806521750953415
-0.005099375000000001,-1.676274344199651,-2.806521750953415
-0.005098125,-1.675264592655439,-2.806521750953415
-0.005096875,-1.677620679591934,-2.806521750953415
-0.005095625,-1.676947511895793,-2.806521750953415
-0.005094375,-1.676610928047721,-2.806521750953415
-0.005093125,-1.67593776035158,-2.806521750953415
-0.005091875,-1.674591424959297,-2.806521750953415
-0.005090625000000001,-1.678630431136145,-2.806521750953415
-0.005089375,-1.678967014984218,-2.806521750953415
-0.005088125000000001,-1.678967014984218,-2.806521750953415
-0.005086875,-1.678967014984218,-2.806521750953415
-0.005085625,-1.677620679591935,-2.806521750953415
-0.005084375,-1.678967014984218,-2.806521750953415
-0.005083125,-1.678630431136147,-2.806521750953415
-0.005081875,-1.678293847288076,-2.806521750953415
-0.005080625,-1.677284095743864,-2.806521750953415
-0.005079375000000001,-1.677957263440005,-2.806521750953415
-0.005078125,-1.678967014984218,-2.806521750953415
-0.005076875000000001,-1.678630431136147,-2.806521750953415
-0.005075625,-1.677957263440005,-2.806521750953415
-0.005074375,-1.676610928047723,-2.806521750953415
-0.005073125,-1.678967014984218,-2.806521750953415
-0.005071875,-1.677957263440005,-2.806521750953415
-0.005070625,-1.676610928047722,-2.806521750953415
-0.005069375,-1.67593776035158,-2.806521750953415
-0.005068125000000001,-1.674928008807368,-2.806521750953415
-0.005066875,-1.677957263440005,-2.806521750953415
-0.005065625,-1.676610928047722,-2.806521750953415
-0.005064375,-1.676947511895793,-2.806521750953415
