time	V(vo)
Step Information: X=2.2µ  (Run: 1/3)
2.527494372983703e-003	2.087330e+000
2.827494372983702e-003	2.405978e+000
3.127494372983702e-003	2.691153e+000
3.427494372983701e-003	2.940589e+000
3.727494372983701e-003	3.152452e+000
4.027494372983701e-003	3.325428e+000
4.327494372983702e-003	3.458865e+000
4.627494372983702e-003	3.553058e+000
4.727494372983703e-003	3.575982e+000
4.827494372983703e-003	3.594838e+000
4.927494372983703e-003	3.609777e+000
5.027494372983703e-003	3.620992e+000
5.127494372983704e-003	3.628722e+000
5.227494372983704e-003	3.633260e+000
5.327494372983704e-003	3.634951e+000
5.427494372983704e-003	3.634192e+000
5.527494372983705e-003	3.631409e+000
5.627494372983705e-003	3.627039e+000
5.727494372983705e-003	3.621499e+000
5.827494372983706e-003	3.615156e+000
5.927494372983706e-003	3.608306e+000
6.027494372983706e-003	3.601164e+000
6.127494372983706e-003	3.593872e+000
6.227494372983707e-003	3.586514e+000
6.327494372983707e-003	3.579135e+000
6.427494372983707e-003	3.571756e+000
6.527494372983707e-003	3.564387e+000
6.627494372983708e-003	3.557031e+000
6.727494372983708e-003	3.549690e+000
6.827494372983708e-003	3.542363e+000
6.927494372983708e-003	3.535052e+000
7.027494372983709e-003	3.527756e+000
7.127494372983709e-003	3.520474e+000
7.227494372983709e-003	3.513208e+000
7.327494372983709e-003	3.505957e+000
7.427494372983710e-003	3.498721e+000
7.527494372983710e-003	3.491499e+000
7.627494372983710e-003	3.484293e+000
7.727494372983710e-003	3.477102e+000
7.827494372983711e-003	3.469925e+000
7.927494372983710e-003	3.462763e+000
8.027494372983710e-003	3.455616e+000
8.127494372983709e-003	3.448483e+000
8.227494372983708e-003	3.441366e+000
8.327494372983708e-003	3.434263e+000
8.427494372983707e-003	3.427175e+000
8.527494372983707e-003	3.420101e+000
8.627494372983706e-003	3.413042e+000
8.727494372983705e-003	3.405998e+000
8.827494372983705e-003	3.398968e+000
8.927494372983704e-003	3.391952e+000
9.027494372983703e-003	3.384951e+000
9.227494372983702e-003	3.370993e+000
9.527494372983700e-003	3.350163e+000
9.927494372983698e-003	3.322590e+000
1.042749437298370e-002	3.288442e+000
1.062749437298369e-002	3.274882e+000
1.072749437298369e-002	3.268122e+000
1.082749437298369e-002	3.261377e+000
1.092749437298369e-002	3.254646e+000
1.102749437298369e-002	3.247928e+000
1.112749437298369e-002	3.241224e+000
1.122749437298369e-002	3.234534e+000
1.132749437298369e-002	3.227858e+000
1.142749437298369e-002	3.221196e+000
1.152749437298369e-002	3.214548e+000
1.162749437298369e-002	3.207913e+000
1.172749437298369e-002	3.201292e+000
1.182749437298369e-002	3.194685e+000
1.192749437298369e-002	3.188091e+000
1.202749437298369e-002	3.181510e+000
1.212749437298369e-002	3.174944e+000
1.222749437298368e-002	3.168391e+000
1.232749437298368e-002	3.161851e+000
1.242749437298368e-002	3.155325e+000
1.252749437298368e-002	3.148813e+000
1.262749437298368e-002	3.142314e+000
1.272749437298368e-002	3.135828e+000
1.282749437298368e-002	3.129356e+000
1.292749437298368e-002	3.122898e+000
1.302749437298368e-002	3.116458e+000
1.312749437298368e-002	3.110060e+000
1.322749437298368e-002	3.103832e+000
1.332749437298368e-002	3.098383e+000
1.342749437298368e-002	3.096028e+000
1.352749437298368e-002	3.102487e+000
1.362749437298368e-002	3.125071e+000
1.372749437298368e-002	3.165721e+000
1.382749437298367e-002	3.217940e+000
1.392749437298367e-002	3.272931e+000
1.402749437298367e-002	3.325609e+000
1.432749437298367e-002	3.458869e+000
1.462749437298367e-002	3.553058e+000
1.472749437298367e-002	3.575982e+000
1.482749437298367e-002	3.594838e+000
1.492749437298367e-002	3.609777e+000
1.502749437298367e-002	3.620992e+000
1.512749437298367e-002	3.628722e+000
1.522749437298367e-002	3.633260e+000
1.532749437298367e-002	3.634951e+000
1.542749437298367e-002	3.634192e+000
1.552749437298366e-002	3.631409e+000
1.562749437298366e-002	3.627039e+000
1.572749437298366e-002	3.621499e+000
1.582749437298366e-002	3.615156e+000
1.592749437298366e-002	3.608306e+000
1.602749437298366e-002	3.601164e+000
1.612749437298366e-002	3.593872e+000
1.622749437298366e-002	3.586514e+000
1.632749437298366e-002	3.579135e+000
1.642749437298366e-002	3.571756e+000
1.652749437298366e-002	3.564387e+000
1.662749437298366e-002	3.557031e+000
1.672749437298366e-002	3.549690e+000
1.682749437298366e-002	3.542363e+000
1.692749437298366e-002	3.535052e+000
1.702749437298366e-002	3.527756e+000
1.712749437298365e-002	3.520474e+000
1.722749437298365e-002	3.513208e+000
1.732749437298365e-002	3.505957e+000
1.742749437298365e-002	3.498721e+000
1.752749437298365e-002	3.491499e+000
1.762749437298365e-002	3.484293e+000
1.772749437298365e-002	3.477102e+000
1.782749437298365e-002	3.469925e+000
1.792749437298365e-002	3.462763e+000
1.802749437298365e-002	3.455616e+000
1.812749437298365e-002	3.448483e+000
1.822749437298365e-002	3.441366e+000
1.832749437298365e-002	3.434263e+000
1.842749437298365e-002	3.427175e+000
1.852749437298365e-002	3.420101e+000
1.862749437298365e-002	3.413042e+000
1.872749437298365e-002	3.405998e+000
1.882749437298364e-002	3.398968e+000
1.892749437298364e-002	3.391952e+000
1.902749437298364e-002	3.384951e+000
1.922749437298364e-002	3.370993e+000
1.952749437298364e-002	3.350163e+000
1.992749437298364e-002	3.322590e+000
2.042749437298363e-002	3.288442e+000
2.062749437298363e-002	3.274882e+000
2.072749437298363e-002	3.268122e+000
2.082749437298363e-002	3.261377e+000
2.092749437298363e-002	3.254646e+000
2.102749437298363e-002	3.247928e+000
2.112749437298363e-002	3.241224e+000
2.122749437298363e-002	3.234534e+000
2.132749437298363e-002	3.227858e+000
2.142749437298363e-002	3.221196e+000
2.152749437298363e-002	3.214548e+000
2.162749437298363e-002	3.207913e+000
2.172749437298363e-002	3.201292e+000
2.182749437298363e-002	3.194685e+000
2.192749437298363e-002	3.188091e+000
2.202749437298363e-002	3.181510e+000
2.212749437298362e-002	3.174944e+000
2.222749437298362e-002	3.168391e+000
2.232749437298362e-002	3.161851e+000
2.242749437298362e-002	3.155325e+000
2.252749437298362e-002	3.148813e+000
2.262749437298362e-002	3.142314e+000
2.272749437298362e-002	3.135828e+000
2.282749437298362e-002	3.129356e+000
2.292749437298362e-002	3.122898e+000
2.302749437298362e-002	3.116458e+000
2.312749437298362e-002	3.110060e+000
2.322749437298362e-002	3.103832e+000
2.332749437298362e-002	3.098383e+000
2.342749437298362e-002	3.096028e+000
2.352749437298362e-002	3.102487e+000
2.362749437298362e-002	3.125071e+000
2.372749437298361e-002	3.165721e+000
2.382749437298361e-002	3.217940e+000
2.392749437298361e-002	3.272931e+000
2.402749437298361e-002	3.325609e+000
2.432749437298361e-002	3.458869e+000
2.462749437298361e-002	3.553058e+000
2.472749437298361e-002	3.575982e+000
2.482749437298361e-002	3.594838e+000
2.492749437298361e-002	3.609777e+000
2.502749437298361e-002	3.620992e+000
2.512749437298361e-002	3.628722e+000
2.522749437298361e-002	3.633260e+000
2.532749437298361e-002	3.634951e+000
2.542749437298360e-002	3.634192e+000
2.552749437298360e-002	3.631409e+000
2.562749437298360e-002	3.627039e+000
2.572749437298360e-002	3.621499e+000
2.582749437298360e-002	3.615156e+000
2.592749437298360e-002	3.608306e+000
2.602749437298360e-002	3.601164e+000
2.612749437298360e-002	3.593872e+000
2.622749437298360e-002	3.586514e+000
2.632749437298360e-002	3.579135e+000
2.642749437298360e-002	3.571756e+000
2.652749437298360e-002	3.564387e+000
2.662749437298360e-002	3.557031e+000
2.672749437298360e-002	3.549690e+000
2.682749437298360e-002	3.542363e+000
2.692749437298360e-002	3.535052e+000
2.702749437298360e-002	3.527756e+000
2.712749437298359e-002	3.520474e+000
2.722749437298359e-002	3.513208e+000
2.732749437298359e-002	3.505957e+000
2.742749437298359e-002	3.498721e+000
2.752749437298359e-002	3.491499e+000
2.762749437298359e-002	3.484293e+000
2.772749437298359e-002	3.477102e+000
2.782749437298359e-002	3.469925e+000
2.792749437298359e-002	3.462763e+000
2.802749437298359e-002	3.455616e+000
2.812749437298359e-002	3.448483e+000
2.822749437298359e-002	3.441366e+000
2.832749437298359e-002	3.434263e+000
2.842749437298359e-002	3.427175e+000
2.852749437298359e-002	3.420101e+000
2.862749437298359e-002	3.413042e+000
2.872749437298358e-002	3.405998e+000
2.882749437298358e-002	3.398968e+000
2.892749437298358e-002	3.391952e+000
2.902749437298358e-002	3.384951e+000
2.922749437298358e-002	3.370993e+000
2.952749437298358e-002	3.350163e+000
2.992749437298358e-002	3.322590e+000
3.042749437298357e-002	3.288442e+000
3.062749437298357e-002	3.274882e+000
3.072749437298357e-002	3.268122e+000
3.082749437298357e-002	3.261377e+000
3.092749437298357e-002	3.254646e+000
3.102749437298357e-002	3.247928e+000
3.112749437298357e-002	3.241224e+000
3.122749437298357e-002	3.234534e+000
3.132749437298357e-002	3.227858e+000
3.142749437298358e-002	3.221196e+000
3.152749437298358e-002	3.214548e+000
3.162749437298358e-002	3.207913e+000
3.172749437298358e-002	3.201292e+000
3.182749437298359e-002	3.194685e+000
3.192749437298359e-002	3.188091e+000
3.202749437298359e-002	3.181510e+000
3.212749437298360e-002	3.174944e+000
3.222749437298360e-002	3.168391e+000
3.232749437298360e-002	3.161851e+000
3.242749437298360e-002	3.155325e+000
3.252749437298361e-002	3.148813e+000
3.262749437298361e-002	3.142314e+000
3.272749437298361e-002	3.135828e+000
3.282749437298362e-002	3.129356e+000
3.292749437298362e-002	3.122898e+000
3.302749437298362e-002	3.116458e+000
3.312749437298362e-002	3.110060e+000
3.322749437298363e-002	3.103832e+000
3.332749437298363e-002	3.098383e+000
3.342749437298363e-002	3.096028e+000
3.352749437298364e-002	3.102487e+000
3.362749437298364e-002	3.125071e+000
3.372749437298364e-002	3.165721e+000
3.382749437298364e-002	3.217940e+000
3.392749437298365e-002	3.272931e+000
3.402749437298365e-002	3.325609e+000
3.432749437298366e-002	3.458869e+000
3.462749437298367e-002	3.553058e+000
3.472749437298367e-002	3.575982e+000
3.482749437298367e-002	3.594838e+000
3.492749437298368e-002	3.609777e+000
3.502749437298368e-002	3.620992e+000
