Time (s),Vin,Inv1,Inv2,Inv3
-0.0005545,1,0,0,1
-0.000554,1,0,1,1
-0.0005535,1,0,1,1
-0.000553,1,0,1,1
-0.0005525,1,0,1,1
-0.000552,1,0,1,1
-0.0005515,1,0,1,1
-0.0005509999999999999,1,0,1,1
-0.0005505,1,0,1,0
-0.00055,1,0,1,0
-0.0005495,1,0,1,0
-0.000549,1,0,1,0
-0.0005485000000000001,1,0,1,0
-0.000548,1,0,1,0
-0.0005475,1,0,1,0
-0.000547,1,0,1,0
-0.0005465,1,0,1,0
-0.000546,1,0,1,0
-0.0005455,1,0,1,0
-0.000545,1,0,1,0
-0.0005445,1,0,1,0
-0.000544,1,0,1,0
-0.0005435,1,0,1,0
-0.000543,1,0,1,0
-0.0005425,1,0,1,0
-0.0005419999999999999,1,0,1,0
-0.0005415,1,0,1,0
-0.000541,1,0,1,0
-0.0005405,1,0,1,0
-0.00054,1,0,1,0
-0.0005395,1,0,1,0
-0.000539,1,0,1,0
-0.0005385,1,0,1,0
-0.000538,1,0,1,0
-0.0005375,1,0,1,0
-0.000537,0,0,1,0
-0.0005365,0,0,1,0
-0.000536,0,0,1,0
-0.0005355,0,1,1,0
-0.000535,0,1,1,0
-0.0005345,0,1,1,0
-0.000534,0,1,1,0
-0.0005335,0,1,1,0
-0.0005330000000000001,0,1,1,0
-0.0005325,0,1,1,0
-0.000532,0,1,1,0
-0.0005315,0,1,0,0
-0.000531,0,1,0,0
-0.0005305,0,1,0,0
-0.00053,0,1,0,0
-0.0005295,0,1,0,0
-0.000529,0,1,0,0
-0.0005285,0,1,0,0
-0.000528,0,1,0,0
-0.0005275,0,1,0,0
-0.000527,0,1,0,0
-0.0005264999999999999,0,1,0,0
-0.000526,0,1,0,1
-0.0005255,0,1,0,1
-0.000525,0,1,0,1
-0.0005245,0,1,0,1
-0.0005240000000000001,0,1,0,1
-0.0005235,0,1,0,1
-0.000523,0,1,0,1
-0.0005225,0,1,0,1
-0.000522,0,1,0,1
-0.0005215,0,1,0,1
-0.000521,0,1,0,1
-0.0005205,0,1,0,1
-0.00052,0,1,0,1
-0.0005195,0,1,0,1
-0.000519,0,1,0,1
-0.0005185,0,1,0,1
-0.000518,0,1,0,1
-0.0005174999999999999,0,1,0,1
-0.000517,1,1,0,1
-0.0005165,1,0,0,1
-0.000516,1,0,0,1
-0.0005155,1,0,0,1
-0.000515,1,0,0,1
-0.0005145,1,0,0,1
-0.000514,1,0,1,1
-0.0005135,1,0,1,1
-0.000513,1,0,1,1
-0.0005125,1,0,1,1
-0.000512,1,0,1,1
-0.0005115,1,0,1,1
-0.000511,1,0,1,1
-0.0005105,1,0,1,0
-0.00051,1,0,1,0
-0.0005095,1,0,1,0
-0.000509,1,0,1,0
-0.0005084999999999999,1,0,1,0
-0.000508,1,0,1,0
-0.0005075,1,0,1,0
-0.000507,1,0,1,0
-0.0005065,1,0,1,0
-0.000506,1,0,1,0
-0.0005055,1,0,1,0
-0.000505,1,0,1,0
-0.0005045,1,0,1,0
-0.000504,1,0,1,0
-0.0005035,1,0,1,0
-0.000503,1,0,1,0
-0.0005025,1,0,1,0
-0.000502,1,0,1,0
-0.0005015,1,0,1,0
-0.000501,1,0,1,0
-0.0005005,1,0,1,0
-0.0005,1,0,1,0
-0.0004995000000000001,1,0,1,0
-0.000499,1,0,1,0
-0.0004985,1,0,1,0
-0.000498,1,0,1,0
-0.0004975,1,0,1,0
-0.000497,0,0,1,0
-0.0004965,0,0,1,0
-0.000496,0,0,1,0
-0.0004955,0,1,1,0
-0.000495,0,1,1,0
-0.0004945,0,1,1,0
-0.000494,0,1,1,0
-0.0004935,0,1,1,0
-0.0004929999999999999,0,1,1,0
-0.0004925,0,1,1,0
-0.000492,0,1,1,0
-0.0004915,0,1,0,0
-0.000491,0,1,0,0
-0.0004905000000000001,0,1,0,0
-0.00049,0,1,0,0
-0.0004895,0,1,0,0
-0.000489,0,1,0,0
-0.0004885,0,1,0,0
-0.000488,0,1,0,0
-0.0004875,0,1,0,0
-0.000487,0,1,0,0
-0.0004865,0,1,0,0
-0.000486,0,1,0,1
-0.0004855,0,1,0,1
-0.000485,0,1,0,1
-0.0004845,0,1,0,1
-0.000484,0,1,0,1
-0.0004835,0,1,0,1
-0.000483,0,1,0,1
-0.0004825,0,1,0,1
-0.000482,0,1,0,1
-0.0004815,0,1,0,1
-0.000481,0,1,0,1
-0.0004805,0,1,0,1
-0.00048,0,1,0,1
-0.0004795,0,1,0,1
-0.000479,0,1,0,1
-0.0004785,0,1,0,1
-0.000478,0,1,0,1
-0.0004775,0,1,0,1
-0.000477,1,1,0,1
-0.0004765,1,0,0,1
-0.000476,1,0,0,1
-0.0004755,1,0,0,1
-0.000475,1,0,0,1
-0.0004745,1,0,0,1
-0.000474,1,0,1,1
-0.0004735,1,0,1,1
-0.000473,1,0,1,1
-0.0004725,1,0,1,1
-0.000472,1,0,1,1
-0.0004715,1,0,1,1
-0.000471,1,0,1,1
-0.0004705,1,0,1,0
-0.00047,1,0,1,0
-0.0004695,1,0,1,0
-0.000469,1,0,1,0
-0.0004685,1,0,1,0
-0.000468,1,0,1,0
-0.0004675,1,0,1,0
-0.000467,1,0,1,0
-0.0004665,1,0,1,0
-0.000466,1,0,1,0
-0.0004655,1,0,1,0
-0.000465,1,0,1,0
-0.0004645,1,0,1,0
-0.000464,1,0,1,0
-0.0004635,1,0,1,0
-0.000463,1,0,1,0
-0.0004625,1,0,1,0
-0.000462,1,0,1,0
-0.0004615,1,0,1,0
-0.000461,1,0,1,0
-0.0004605,1,0,1,0
-0.00046,1,0,1,0
-0.0004595,1,0,1,0
-0.000459,1,0,1,0
-0.0004585,1,0,1,0
-0.000458,1,0,1,0
-0.0004575,1,0,1,0
-0.000457,0,0,1,0
-0.0004565,0,0,1,0
-0.000456,0,0,1,0
-0.0004555,0,1,1,0
-0.000455,0,1,1,0
-0.0004545,0,1,1,0
-0.000454,0,1,1,0
-0.0004535,0,1,1,0
-0.000453,0,1,1,0
-0.0004525,0,1,1,0
-0.000452,0,1,1,0
-0.0004515,0,1,0,0
-0.000451,0,1,0,0
-0.0004505,0,1,0,0
-0.00045,0,1,0,0
-0.0004495,0,1,0,0
-0.000449,0,1,0,0
-0.0004485,0,1,0,0
-0.000448,0,1,0,0
-0.0004475,0,1,0,0
-0.000447,0,1,0,0
-0.0004465,0,1,0,0
-0.000446,0,1,0,1
-0.0004455,0,1,0,1
-0.000445,0,1,0,1
-0.0004445,0,1,0,1
-0.000444,0,1,0,1
-0.0004435,0,1,0,1
-0.000443,0,1,0,1
-0.0004425,0,1,0,1
-0.000442,0,1,0,1
-0.0004415,0,1,0,1
-0.000441,0,1,0,1
-0.0004405,0,1,0,1
-0.00044,0,1,0,1
-0.0004395,0,1,0,1
-0.000439,0,1,0,1
-0.0004385,0,1,0,1
-0.000438,0,1,0,1
-0.0004375,0,1,0,1
-0.000437,1,1,0,1
-0.0004365,1,0,0,1
-0.000436,1,0,0,1
-0.0004355,1,0,0,1
-0.000435,1,0,0,1
-0.0004345,1,0,0,1
-0.000434,1,0,1,1
-0.0004335,1,0,1,1
-0.000433,1,0,1,1
-0.0004325,1,0,1,1
-0.000432,1,0,1,1
-0.0004315,1,0,1,1
-0.000431,1,0,1,1
-0.0004305,1,0,1,0
-0.00043,1,0,1,0
-0.0004295,1,0,1,0
-0.000429,1,0,1,0
-0.0004285,1,0,1,0
-0.000428,1,0,1,0
-0.0004275,1,0,1,0
-0.000427,1,0,1,0
-0.0004265,1,0,1,0
-0.000426,1,0,1,0
-0.0004255,1,0,1,0
-0.000425,1,0,1,0
-0.0004245,1,0,1,0
-0.000424,1,0,1,0
-0.0004235,1,0,1,0
-0.000423,1,0,1,0
-0.0004225,1,0,1,0
-0.000422,1,0,1,0
-0.0004215,1,0,1,0
-0.000421,1,0,1,0
-0.0004205,1,0,1,0
-0.00042,1,0,1,0
-0.0004195,1,0,1,0
-0.000419,1,0,1,0
-0.0004185,1,0,1,0
-0.000418,1,0,1,0
-0.0004175,1,0,1,0
-0.000417,0,0,1,0
-0.0004165,0,0,1,0
-0.000416,0,0,1,0
-0.0004155,0,1,1,0
-0.000415,0,1,1,0
-0.0004145,0,1,1,0
-0.000414,0,1,1,0
-0.0004135,0,1,1,0
-0.000413,0,1,1,0
-0.0004125,0,1,1,0
-0.000412,0,1,1,0
-0.0004115,0,1,0,0
-0.000411,0,1,0,0
-0.0004105,0,1,0,0
-0.00041,0,1,0,0
-0.0004095,0,1,0,0
-0.000409,0,1,0,0
-0.0004085,0,1,0,0
-0.000408,0,1,0,0
-0.0004075,0,1,0,0
-0.000407,0,1,0,0
-0.0004065,0,1,0,0
-0.000406,0,1,0,1
-0.0004055,0,1,0,1
-0.000405,0,1,0,1
-0.0004045,0,1,0,1
-0.000404,0,1,0,1
-0.0004035,0,1,0,1
-0.000403,0,1,0,1
-0.0004025,0,1,0,1
-0.000402,0,1,0,1
-0.0004015,0,1,0,1
-0.000401,0,1,0,1
-0.0004005,0,1,0,1
-0.0004,0,1,0,1
-0.0003995,0,1,0,1
-0.000399,0,1,0,1
-0.0003985,0,1,0,1
-0.000398,0,1,0,1
-0.0003975,0,1,0,1
-0.000397,1,1,0,1
-0.0003965,1,0,0,1
-0.000396,1,0,0,1
-0.0003955,1,0,0,1
-0.000395,1,0,0,1
-0.0003945,1,0,0,1
-0.000394,1,0,1,1
-0.0003935,1,0,1,1
-0.000393,1,0,1,1
-0.0003925,1,0,1,1
-0.000392,1,0,1,1
-0.0003915,1,0,1,1
-0.000391,1,0,1,1
-0.0003905,1,0,1,0
-0.00039,1,0,1,0
-0.0003895,1,0,1,0
-0.000389,1,0,1,0
-0.0003885,1,0,1,0
-0.000388,1,0,1,0
-0.0003875,1,0,1,0
-0.000387,1,0,1,0
-0.0003865,1,0,1,0
-0.000386,1,0,1,0
-0.0003855,1,0,1,0
-0.000385,1,0,1,0
-0.0003845,1,0,1,0
-0.000384,1,0,1,0
-0.0003835,1,0,1,0
-0.000383,1,0,1,0
-0.0003825,1,0,1,0
-0.000382,1,0,1,0
-0.0003815,1,0,1,0
-0.000381,1,0,1,0
-0.0003805,1,0,1,0
-0.00038,1,0,1,0
-0.0003795,1,0,1,0
-0.000379,1,0,1,0
-0.0003785,1,0,1,0
-0.000378,1,0,1,0
-0.0003775,1,0,1,0
-0.000377,0,0,1,0
-0.0003765,0,0,1,0
-0.000376,0,0,1,0
-0.0003755,0,1,1,0
-0.000375,0,1,1,0
-0.0003745,0,1,1,0
-0.000374,0,1,1,0
-0.0003735,0,1,1,0
-0.000373,0,1,1,0
-0.0003725,0,1,1,0
-0.000372,0,1,1,0
-0.0003715,0,1,0,0
-0.000371,0,1,0,0
-0.0003705,0,1,0,0
-0.00037,0,1,0,0
-0.0003695,0,1,0,0
-0.000369,0,1,0,0
-0.0003685,0,1,0,0
-0.000368,0,1,0,0
-0.0003675,0,1,0,0
-0.000367,0,1,0,0
-0.0003665,0,1,0,0
-0.000366,0,1,0,1
-0.0003655,0,1,0,1
-0.000365,0,1,0,1
-0.0003645,0,1,0,1
-0.000364,0,1,0,1
-0.0003635,0,1,0,1
-0.000363,0,1,0,1
-0.0003625,0,1,0,1
-0.000362,0,1,0,1
-0.0003615,0,1,0,1
-0.000361,0,1,0,1
-0.0003605,0,1,0,1
-0.00036,0,1,0,1
-0.0003595,0,1,0,1
-0.000359,0,1,0,1
-0.0003585,0,1,0,1
-0.000358,0,1,0,1
-0.0003575,0,1,0,1
-0.000357,1,1,0,1
-0.0003565,1,0,0,1
-0.000356,1,0,0,1
-0.0003555,1,0,0,1
-0.000355,1,0,0,1
-0.0003545,1,0,0,1
-0.000354,1,0,1,1
-0.0003535,1,0,1,1
-0.000353,1,0,1,1
-0.0003525,1,0,1,1
-0.000352,1,0,1,1
-0.0003515,1,0,1,1
-0.000351,1,0,1,1
-0.0003505,1,0,1,0
-0.00035,1,0,1,0
-0.0003495,1,0,1,0
-0.000349,1,0,1,0
-0.0003485,1,0,1,0
-0.000348,1,0,1,0
-0.0003475,1,0,1,0
-0.000347,1,0,1,0
-0.0003465,1,0,1,0
-0.000346,1,0,1,0
-0.0003455,1,0,1,0
-0.000345,1,0,1,0
-0.0003445,1,0,1,0
-0.000344,1,0,1,0
-0.0003435,1,0,1,0
-0.000343,1,0,1,0
-0.0003425,1,0,1,0
-0.000342,1,0,1,0
-0.0003415,1,0,1,0
-0.000341,1,0,1,0
-0.0003405,1,0,1,0
-0.00034,1,0,1,0
-0.0003395,1,0,1,0
-0.000339,1,0,1,0
-0.0003385,1,0,1,0
-0.000338,1,0,1,0
-0.0003375,1,0,1,0
-0.000337,0,0,1,0
-0.0003365,0,0,1,0
-0.000336,0,0,1,0
-0.0003355,0,1,1,0
-0.000335,0,1,1,0
-0.0003345,0,1,1,0
-0.000334,0,1,1,0
-0.0003335,0,1,1,0
-0.000333,0,1,1,0
-0.0003325,0,1,1,0
-0.000332,0,1,1,0
-0.0003315,0,1,0,0
-0.000331,0,1,0,0
-0.0003305,0,1,0,0
-0.00033,0,1,0,0
-0.0003295,0,1,0,0
-0.000329,0,1,0,0
-0.0003285,0,1,0,0
-0.000328,0,1,0,0
-0.0003275,0,1,0,0
-0.000327,0,1,0,0
-0.0003265,0,1,0,0
-0.000326,0,1,0,1
-0.0003255,0,1,0,1
-0.000325,0,1,0,1
-0.0003245,0,1,0,1
-0.000324,0,1,0,1
-0.0003235,0,1,0,1
-0.000323,0,1,0,1
-0.0003225,0,1,0,1
-0.000322,0,1,0,1
-0.0003215,0,1,0,1
-0.000321,0,1,0,1
-0.0003205,0,1,0,1
-0.00032,0,1,0,1
-0.0003195,0,1,0,1
-0.000319,0,1,0,1
-0.0003185,0,1,0,1
-0.000318,0,1,0,1
-0.0003175,0,1,0,1
-0.000317,1,1,0,1
-0.0003165,1,0,0,1
-0.000316,1,0,0,1
-0.0003155,1,0,0,1
-0.000315,1,0,0,1
-0.0003145,1,0,0,1
-0.000314,1,0,1,1
-0.0003135,1,0,1,1
-0.000313,1,0,1,1
-0.0003125,1,0,1,1
-0.000312,1,0,1,1
-0.0003115,1,0,1,1
-0.000311,1,0,1,1
-0.0003105,1,0,1,0
-0.00031,1,0,1,0
-0.0003095,1,0,1,0
-0.000309,1,0,1,0
-0.0003085,1,0,1,0
-0.000308,1,0,1,0
-0.0003075,1,0,1,0
-0.000307,1,0,1,0
-0.0003065,1,0,1,0
-0.000306,1,0,1,0
-0.0003055,1,0,1,0
-0.000305,1,0,1,0
-0.0003045,1,0,1,0
-0.000304,1,0,1,0
-0.0003035,1,0,1,0
-0.000303,1,0,1,0
-0.0003025,1,0,1,0
-0.000302,1,0,1,0
-0.0003015,1,0,1,0
-0.000301,1,0,1,0
-0.0003005,1,0,1,0
-0.0003,1,0,1,0
-0.0002995,1,0,1,0
-0.000299,1,0,1,0
-0.0002985,1,0,1,0
-0.000298,1,0,1,0
-0.0002975,1,0,1,0
-0.000297,0,0,1,0
-0.0002965,0,0,1,0
-0.000296,0,0,1,0
-0.0002955,0,1,1,0
-0.000295,0,1,1,0
-0.0002945,0,1,1,0
-0.000294,0,1,1,0
-0.0002935,0,1,1,0
-0.000293,0,1,1,0
-0.0002925,0,1,1,0
-0.000292,0,1,1,0
-0.0002915,0,1,0,0
-0.000291,0,1,0,0
-0.0002905,0,1,0,0
-0.00029,0,1,0,0
-0.0002895,0,1,0,0
-0.000289,0,1,0,0
-0.0002885,0,1,0,0
-0.000288,0,1,0,0
-0.0002875,0,1,0,0
-0.000287,0,1,0,0
-0.0002865,0,1,0,0
-0.000286,0,1,0,1
-0.0002855,0,1,0,1
-0.000285,0,1,0,1
-0.0002845,0,1,0,1
-0.000284,0,1,0,1
-0.0002835,0,1,0,1
-0.000283,0,1,0,1
-0.0002825,0,1,0,1
-0.000282,0,1,0,1
-0.0002815,0,1,0,1
-0.000281,0,1,0,1
-0.0002805,0,1,0,1
-0.00028,0,1,0,1
-0.0002795,0,1,0,1
-0.000279,0,1,0,1
-0.0002785,0,1,0,1
-0.000278,0,1,0,1
-0.0002775,0,1,0,1
-0.000277,1,1,0,1
-0.0002765,1,0,0,1
-0.000276,1,0,0,1
-0.0002755,1,0,0,1
-0.000275,1,0,0,1
-0.0002745,1,0,0,1
-0.000274,1,0,1,1
-0.0002735,1,0,1,1
-0.000273,1,0,1,1
-0.0002725,1,0,1,1
-0.000272,1,0,1,1
-0.0002715,1,0,1,1
-0.000271,1,0,1,1
-0.0002705,1,0,1,0
-0.00027,1,0,1,0
-0.0002695,1,0,1,0
-0.000269,1,0,1,0
-0.0002685,1,0,1,0
-0.000268,1,0,1,0
-0.0002675,1,0,1,0
-0.000267,1,0,1,0
-0.0002665,1,0,1,0
-0.000266,1,0,1,0
-0.0002655,1,0,1,0
-0.000265,1,0,1,0
-0.0002645,1,0,1,0
-0.000264,1,0,1,0
-0.0002635,1,0,1,0
-0.000263,1,0,1,0
-0.0002625,1,0,1,0
-0.000262,1,0,1,0
-0.0002615,1,0,1,0
-0.000261,1,0,1,0
-0.0002605,1,0,1,0
-0.00026,1,0,1,0
-0.0002595,1,0,1,0
-0.000259,1,0,1,0
-0.0002585,1,0,1,0
-0.000258,1,0,1,0
-0.0002575,1,0,1,0
-0.000257,0,0,1,0
-0.0002565,0,0,1,0
-0.000256,0,0,1,0
-0.0002555,0,1,1,0
-0.000255,0,1,1,0
-0.0002545,0,1,1,0
-0.000254,0,1,1,0
-0.0002535,0,1,1,0
-0.000253,0,1,1,0
-0.0002525,0,1,1,0
-0.000252,0,1,1,0
-0.0002515,0,1,0,0
-0.000251,0,1,0,0
-0.0002505,0,1,0,0
-0.00025,0,1,0,0
-0.0002495,0,1,0,0
-0.000249,0,1,0,0
-0.0002485,0,1,0,0
-0.000248,0,1,0,0
-0.0002475,0,1,0,0
-0.000247,0,1,0,0
-0.0002465,0,1,0,0
-0.000246,0,1,0,1
-0.0002455,0,1,0,1
-0.000245,0,1,0,1
-0.0002445,0,1,0,1
-0.000244,0,1,0,1
-0.0002435,0,1,0,1
-0.000243,0,1,0,1
-0.0002425,0,1,0,1
-0.000242,0,1,0,1
-0.0002415,0,1,0,1
-0.000241,0,1,0,1
-0.0002405,0,1,0,1
-0.00024,0,1,0,1
-0.0002395,0,1,0,1
-0.000239,0,1,0,1
-0.0002385,0,1,0,1
-0.000238,0,1,0,1
-0.0002375,0,1,0,1
-0.000237,1,1,0,1
-0.0002365,1,0,0,1
-0.000236,1,0,0,1
-0.0002355,1,0,0,1
-0.000235,1,0,0,1
-0.0002345,1,0,0,1
-0.000234,1,0,1,1
-0.0002335,1,0,1,1
-0.000233,1,0,1,1
-0.0002325,1,0,1,1
-0.000232,1,0,1,1
-0.0002315,1,0,1,1
-0.000231,1,0,1,1
-0.0002305,1,0,1,0
-0.00023,1,0,1,0
-0.0002295,1,0,1,0
-0.000229,1,0,1,0
-0.0002285,1,0,1,0
-0.000228,1,0,1,0
-0.0002275,1,0,1,0
-0.000227,1,0,1,0
-0.0002265,1,0,1,0
-0.000226,1,0,1,0
-0.0002255,1,0,1,0
-0.000225,1,0,1,0
-0.0002245,1,0,1,0
-0.000224,1,0,1,0
-0.0002235,1,0,1,0
-0.000223,1,0,1,0
-0.0002225,1,0,1,0
-0.000222,1,0,1,0
-0.0002215,1,0,1,0
-0.000221,1,0,1,0
-0.0002205,1,0,1,0
-0.00022,1,0,1,0
-0.0002195,1,0,1,0
-0.000219,1,0,1,0
-0.0002185,1,0,1,0
-0.000218,1,0,1,0
-0.0002175,1,0,1,0
-0.000217,0,0,1,0
-0.0002165,0,0,1,0
-0.000216,0,0,1,0
-0.0002155,0,1,1,0
-0.000215,0,1,1,0
-0.0002145,0,1,1,0
-0.000214,0,1,1,0
-0.0002135,0,1,1,0
-0.000213,0,1,1,0
-0.0002125,0,1,1,0
-0.000212,0,1,1,0
-0.0002115,0,1,0,0
-0.000211,0,1,0,0
-0.0002105,0,1,0,0
-0.00021,0,1,0,0
-0.0002095,0,1,0,0
-0.000209,0,1,0,0
-0.0002085,0,1,0,0
-0.000208,0,1,0,0
-0.0002075,0,1,0,0
-0.000207,0,1,0,0
-0.0002065,0,1,0,0
-0.000206,0,1,0,1
-0.0002055,0,1,0,1
-0.000205,0,1,0,1
-0.0002045,0,1,0,1
-0.000204,0,1,0,1
-0.0002035,0,1,0,1
-0.000203,0,1,0,1
-0.0002025,0,1,0,1
-0.000202,0,1,0,1
-0.0002015,0,1,0,1
-0.000201,0,1,0,1
-0.0002005,0,1,0,1
-0.0002,0,1,0,1
-0.0001995,0,1,0,1
-0.000199,0,1,0,1
-0.0001985,0,1,0,1
-0.000198,0,1,0,1
-0.0001975,0,1,0,1
-0.000197,1,1,0,1
-0.0001965,1,0,0,1
-0.000196,1,0,0,1
-0.0001955,1,0,0,1
-0.000195,1,0,0,1
-0.0001945,1,0,0,1
-0.000194,1,0,1,1
-0.0001935,1,0,1,1
-0.000193,1,0,1,1
-0.0001925,1,0,1,1
-0.000192,1,0,1,1
-0.0001915,1,0,1,1
-0.000191,1,0,1,1
-0.0001905,1,0,1,0
-0.00019,1,0,1,0
-0.0001895,1,0,1,0
-0.000189,1,0,1,0
-0.0001885,1,0,1,0
-0.000188,1,0,1,0
-0.0001875,1,0,1,0
-0.000187,1,0,1,0
-0.0001865,1,0,1,0
-0.000186,1,0,1,0
-0.0001855,1,0,1,0
-0.000185,1,0,1,0
-0.0001845,1,0,1,0
-0.000184,1,0,1,0
-0.0001835,1,0,1,0
-0.000183,1,0,1,0
-0.0001825,1,0,1,0
-0.000182,1,0,1,0
-0.0001815,1,0,1,0
-0.000181,1,0,1,0
-0.0001805,1,0,1,0
-0.00018,1,0,1,0
-0.0001795,1,0,1,0
-0.000179,1,0,1,0
-0.0001785,1,0,1,0
-0.000178,1,0,1,0
-0.0001775,1,0,1,0
-0.000177,0,0,1,0
-0.0001765,0,0,1,0
-0.000176,0,0,1,0
-0.0001755,0,1,1,0
-0.000175,0,1,1,0
-0.0001745,0,1,1,0
-0.000174,0,1,1,0
-0.0001735,0,1,1,0
-0.000173,0,1,1,0
-0.0001725,0,1,1,0
-0.000172,0,1,1,0
-0.0001715,0,1,0,0
-0.000171,0,1,0,0
-0.0001705,0,1,0,0
-0.00017,0,1,0,0
-0.0001695,0,1,0,0
-0.000169,0,1,0,0
-0.0001685,0,1,0,0
-0.000168,0,1,0,0
-0.0001675,0,1,0,0
-0.000167,0,1,0,0
-0.0001665,0,1,0,0
-0.000166,0,1,0,1
-0.0001655,0,1,0,1
-0.000165,0,1,0,1
-0.0001645,0,1,0,1
-0.000164,0,1,0,1
-0.0001635,0,1,0,1
-0.000163,0,1,0,1
-0.0001625,0,1,0,1
-0.000162,0,1,0,1
-0.0001615,0,1,0,1
-0.000161,0,1,0,1
-0.0001605,0,1,0,1
-0.00016,0,1,0,1
-0.0001595,0,1,0,1
-0.000159,0,1,0,1
-0.0001585,0,1,0,1
-0.000158,0,1,0,1
-0.0001575,0,1,0,1
-0.000157,1,1,0,1
-0.0001565,1,0,0,1
-0.000156,1,0,0,1
-0.0001555,1,0,0,1
-0.000155,1,0,0,1
-0.0001545,1,0,0,1
-0.000154,1,0,1,1
-0.0001535,1,0,1,1
-0.000153,1,0,1,1
-0.0001525,1,0,1,1
-0.000152,1,0,1,1
-0.0001515,1,0,1,1
-0.000151,1,0,1,1
-0.0001505,1,0,1,0
-0.00015,1,0,1,0
-0.0001495,1,0,1,0
-0.000149,1,0,1,0
-0.0001485,1,0,1,0
-0.000148,1,0,1,0
-0.0001475,1,0,1,0
-0.000147,1,0,1,0
-0.0001465,1,0,1,0
-0.000146,1,0,1,0
-0.0001455,1,0,1,0
-0.000145,1,0,1,0
-0.0001445,1,0,1,0
-0.000144,1,0,1,0
-0.0001435,1,0,1,0
-0.000143,1,0,1,0
-0.0001425,1,0,1,0
-0.000142,1,0,1,0
-0.0001415,1,0,1,0
-0.000141,1,0,1,0
-0.0001405,1,0,1,0
-0.00014,1,0,1,0
-0.0001395,1,0,1,0
-0.000139,1,0,1,0
-0.0001385,1,0,1,0
-0.000138,1,0,1,0
-0.0001375,1,0,1,0
-0.000137,0,0,1,0
-0.0001365,0,0,1,0
-0.000136,0,0,1,0
-0.0001355,0,1,1,0
-0.000135,0,1,1,0
-0.0001345,0,1,1,0
-0.000134,0,1,1,0
-0.0001335,0,1,1,0
-0.000133,0,1,1,0
-0.0001325,0,1,1,0
-0.000132,0,1,1,0
-0.0001315,0,1,0,0
-0.000131,0,1,0,0
-0.0001305,0,1,0,0
-0.00013,0,1,0,0
-0.0001295,0,1,0,0
-0.000129,0,1,0,0
-0.0001285,0,1,0,0
-0.000128,0,1,0,0
-0.0001275,0,1,0,0
-0.000127,0,1,0,0
-0.0001265,0,1,0,0
-0.000126,0,1,0,1
-0.0001255,0,1,0,1
-0.000125,0,1,0,1
-0.0001245,0,1,0,1
-0.000124,0,1,0,1
-0.0001235,0,1,0,1
-0.000123,0,1,0,1
-0.0001225,0,1,0,1
-0.000122,0,1,0,1
-0.0001215,0,1,0,1
-0.000121,0,1,0,1
-0.0001205,0,1,0,1
-0.00012,0,1,0,1
-0.0001195,0,1,0,1
-0.000119,0,1,0,1
-0.0001185,0,1,0,1
-0.000118,0,1,0,1
-0.0001175,0,1,0,1
-0.000117,1,1,0,1
-0.0001165,1,0,0,1
-0.000116,1,0,0,1
-0.0001155,1,0,0,1
-0.000115,1,0,0,1
-0.0001145,1,0,0,1
-0.000114,1,0,1,1
-0.0001135,1,0,1,1
-0.000113,1,0,1,1
-0.0001125,1,0,1,1
-0.000112,1,0,1,1
-0.0001115,1,0,1,1
-0.000111,1,0,1,1
-0.0001105,1,0,1,0
-0.00011,1,0,1,0
-0.0001095,1,0,1,0
-0.000109,1,0,1,0
-0.0001085,1,0,1,0
-0.000108,1,0,1,0
-0.0001075,1,0,1,0
-0.000107,1,0,1,0
-0.0001065,1,0,1,0
-0.000106,1,0,1,0
-0.0001055,1,0,1,0
-0.000105,1,0,1,0
-0.0001045,1,0,1,0
-0.000104,1,0,1,0
-0.0001035,1,0,1,0
-0.000103,1,0,1,0
-0.0001025,1,0,1,0
-0.000102,1,0,1,0
-0.0001015,1,0,1,0
-0.000101,1,0,1,0
-0.0001005,1,0,1,0
-0.0001,1,0,1,0
-9.950000000000001e-05,1,0,1,0
-9.899999999999999e-05,1,0,1,0
-9.85e-05,1,0,1,0
-9.8e-05,1,0,1,0
-9.75e-05,1,0,1,0
-9.7e-05,0,0,1,0
-9.65e-05,0,0,1,0
-9.6e-05,0,0,1,0
-9.55e-05,0,1,1,0
-9.500000000000001e-05,0,1,1,0
-9.450000000000001e-05,0,1,1,0
-9.399999999999999e-05,0,1,1,0
-9.35e-05,0,1,1,0
-9.3e-05,0,1,1,0
-9.25e-05,0,1,1,0
-9.2e-05,0,1,1,0
-9.15e-05,0,1,0,0
-9.1e-05,0,1,0,0
-9.05e-05,0,1,0,0
-9.000000000000001e-05,0,1,0,0
-8.949999999999999e-05,0,1,0,0
-8.899999999999999e-05,0,1,0,0
-8.85e-05,0,1,0,0
-8.8e-05,0,1,0,0
-8.75e-05,0,1,0,0
-8.7e-05,0,1,0,0
-8.65e-05,0,1,0,0
-8.6e-05,0,1,0,1
-8.55e-05,0,1,0,1
-8.500000000000001e-05,0,1,0,1
-8.449999999999999e-05,0,1,0,1
-8.4e-05,0,1,0,1
-8.35e-05,0,1,0,1
-8.3e-05,0,1,0,1
-8.25e-05,0,1,0,1
-8.2e-05,0,1,0,1
-8.15e-05,0,1,0,1
-8.1e-05,0,1,0,1
-8.050000000000001e-05,0,1,0,1
-8.000000000000001e-05,0,1,0,1
-7.949999999999999e-05,0,1,0,1
-7.9e-05,0,1,0,1
